,CO FP Equity_DX_SI_QTY,CO FP Equity_DX_SHORT_INTEREST_VALUE,CO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CO FP Equity_DX_SI_MV,CO FP Equity_DX_DSS,CO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY,CO FP Equity_DX_BROKER_SI_QTY,CO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CO FP Equity_DX_BROKER_SI_MV_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CO FP Equity_DX_BROKER_SI_MV_INC_x,CO FP Equity_DX_SUPPLY_SI_MV_NEW,CO FP Equity_DX_BROKER_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_NEW,CO FP Equity_DX_SUPPLY_SI_MV_DEC,CO FP Equity_DX_BROKER_SI_QTY_INC,CO FP Equity_DX_SUPPLY_SI_QTY_DEC,CO FP Equity_DX_BROKER_SI_MV_NEW_y,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CO FP Equity_DX_BROKER_SI_MV_INC_y,CO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CO FP Equity_DX_BROKER_SI_MV_ADD,CO FP Equity_DX_SUPPLY_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_DEC,CO FP Equity_DX_SUPPLY_SI_MV,CO FP Equity_DX_BROKER_SI_MV_DEC,CO FP Equity_DX_SUPPLY_SI_MV_RMV,CO FP Equity_DX_BROKER_SI_MV_RMV,CO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CO FP Equity_DX_UTILIZATION_QUANTITY,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CO FP Equity_DX_ACTIVE_UTILIZATION_MV,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CO FP Equity_DX_BROKER_SI_CON_RATIO,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CO FP Equity_DX_DEMAND_SUPPLY_RATIO,CO FP Equity_PX_LAST
2009-04-06,3104971.0,98147350.02,6.8,9.06,3.18,161.4,1.0,66305112.6,2088023.0,2097616.0,66001880.29,,,344.0,,,,,0.08,,385.0,,,,344.0,,32.0,43220.0,103.42,2.34,1.42,,23.46,23.46,6810685.0,215284034.72,28325.0,336.09,23.53,17.4,0.1489,24.05,0.3489,49.0
2009-04-07,2909724.0,91675312.98,6.37,8.29,2.98,149.89,1.0,58029235.16,2148576.0,1841816.0,67694178.99,,,25349.0,0.91,,,,,19000.0,,,,0.91,25349.0,,35204.0,274800.0,105.7,14.43,,,24.26,24.26,6707262.0,211322566.36,,328.83,24.33,18.53,0.1389,20.49,0.3286,48.84
2009-04-08,2928935.0,90693449.6,6.41,8.31,3.0,149.72,1.0,57884791.88,2075808.0,1869383.0,64276669.93,,,2050.0,0.1,,40517.0,,3.72,2050.0,74818.0,,,0.1,2050.0,1.98,,15000.0,100.81,0.75,,,23.17,23.17,6882464.0,213113094.67,,333.68,23.2,18.34,0.1383,20.6,0.327,48.0
2009-04-09,2807265.0,85531542.93,6.15,7.66,2.87,141.78,1.0,53249190.76,2075808.0,1747713.0,63245565.01,,,,,,,,,,,,,,,,,121670.0,99.39,6.67,,,23.19,23.19,6876808.0,209522078.85,,328.61,23.22,19.06,0.1474,21.77,0.3136,47.23
2009-04-10,2807265.0,85531542.93,6.15,7.55,2.87,140.87,1.0,53249190.76,2075808.0,1747713.0,63245565.01,,,,,,,,,,,,,,,,,,98.94,,,,23.14,23.14,6893419.0,210028181.57,,326.88,23.24,19.14,0.148,21.9,0.313,
2009-04-13,2819265.0,85897158.05,6.17,7.58,2.88,140.34,1.0,53614805.87,2075808.0,1759713.0,63245565.01,,,,0.54,,,,,12000.0,,,,0.54,,,,,98.13,,,,23.19,23.19,6874452.0,209450296.41,,325.62,23.16,18.9,0.1466,21.99,0.315,
2009-04-14,2887121.0,85524750.3,6.32,7.76,2.95,143.58,1.0,54137801.08,2090838.0,1827569.0,61936578.99,,,3030.0,3.58,,,,0.39,71956.0,8200.0,,,3.58,3030.0,,20200.0,4100.0,97.76,0.23,,,23.37,23.37,6854555.0,203051449.8,,319.51,23.43,18.38,0.1422,21.48,0.3227,45.92
2009-04-15,2611294.0,77488731.66,5.72,6.57,2.67,128.59,1.0,49264435.64,1883874.0,1660163.0,55902938.11,,,43998.0,0.0,,,,13.62,10000.0,286265.0,,,0.0,43998.0,,35303.0,177406.0,86.94,8.75,,,20.84,20.84,7157447.0,212393353.61,,330.23,20.84,20.23,0.168,23.96,0.2888,46.0
2009-04-16,2668837.0,79196288.94,5.85,6.72,2.73,131.24,1.0,50971992.93,1875771.0,1717706.0,55662485.98,,,235.0,3.5,,,,0.39,75443.0,8706.0,,,3.5,235.0,,368.0,17900.0,86.56,0.82,,,20.9,20.9,7097143.0,210603865.15,,327.49,20.91,19.83,0.1644,23.46,0.2974,46.0
2009-04-17,2687545.0,79404693.3,5.89,6.77,2.75,132.34,1.0,51303111.61,1868913.0,1736414.0,55217852.56,,,400.0,2.09,,,,0.34,45511.0,7410.0,,,2.09,400.0,,152.0,26803.0,86.48,1.22,,,20.82,20.82,7106009.0,209950146.02,,327.87,20.87,19.71,0.1648,23.27,0.2995,45.8
2009-04-20,2869933.0,82960555.57,6.29,7.01,2.94,139.9,1.0,50479988.25,1343232.0,1746302.0,38828527.7,,,,,,30000.0,,33.35,,725000.0,,,,,1.45,199319.0,20112.0,61.56,0.93,,,14.94,14.94,7648734.0,221100360.9,,347.39,15.05,18.33,0.1488,21.99,0.3192,44.81
2009-04-21,2692395.0,77976134.31,5.9,6.77,2.75,129.97,1.0,50429834.97,1184802.0,1741264.0,34313791.21,,,245.0,1.41,,,,8.26,30000.0,180330.0,,,1.41,245.0,,21655.0,35038.0,53.37,1.99,,,13.27,13.27,7745935.0,224334864.64,,349.17,13.26,19.5,0.1628,23.69,0.3015,44.895
2009-04-22,2723695.0,80051069.54,5.97,6.86,2.79,131.56,1.0,51911584.19,1191102.0,1766264.0,35007219.62,,,,1.15,,,,0.03,25000.0,684.0,,,1.15,,,6984.0,,53.78,,,,13.3,13.3,7765816.0,228242103.72,,351.06,13.28,19.4,0.1624,23.4,0.3041,45.56
2009-04-23,2792363.0,84356972.02,6.12,6.98,2.86,135.64,1.0,49663000.73,1396929.0,1643932.0,42201067.9,,,4347.0,,,101647.0,,0.96,,21120.0,,,,4347.0,4.82,222600.0,223979.0,64.01,10.21,,,15.67,15.67,7517807.0,227112103.52,,347.34,15.56,19.14,0.1447,20.31,0.3132,46.83
2009-04-24,2721328.0,82948331.16,5.96,6.61,2.78,134.0,1.0,47943203.18,1396929.0,1572897.0,42579552.81,,,6026.0,,,4200.0,,0.26,,6026.0,,,,6026.0,0.2,,75235.0,64.46,2.99,,,15.87,15.87,7404142.0,225684380.04,,344.23,15.77,19.42,0.1461,20.57,0.3092,47.25
2009-04-27,2798346.0,85205643.37,6.13,6.62,2.86,140.16,1.0,47831572.49,2130681.0,1570897.0,64876196.66,,,6469.0,,,,,0.25,,6074.0,,,,6469.0,,733357.0,2000.0,101.2,0.04,,,22.95,22.95,7151973.0,217767374.3,,339.6,22.96,19.47,0.1419,19.66,0.3015,47.2
2009-04-28,2748346.0,83754132.68,6.02,6.49,2.81,136.97,1.0,46348388.86,2080661.0,1520897.0,63406848.14,,,,,,,,2.34,,50020.0,,,,,,,50000.0,98.24,2.38,,,22.0,22.0,7375120.0,224752188.77,,348.96,21.97,19.79,0.1426,20.12,0.2907,47.24
2009-04-29,2744216.0,84885176.0,6.01,6.51,2.81,136.98,1.0,46884139.81,1953433.0,1515697.0,60424363.1,,,,,,,,5.68,,128042.0,,,,,,814.0,5200.0,92.84,0.25,,,20.58,20.58,7538912.0,233196611.34,,359.36,20.53,20.0,0.1435,20.13,0.2891,47.95
2009-04-30,2696310.0,82742363.78,5.91,6.31,2.76,136.08,1.0,45290129.01,1905828.0,1475861.0,58484637.78,,,19390.0,,,,,2.9,,64913.0,,,,19390.0,,5218.0,39836.0,91.32,1.96,0.35,,20.0,20.0,7622009.0,233898565.61,7300.0,364.37,20.04,20.23,0.1474,20.3,0.283,47.57
2009-05-01,2685807.0,82420055.5,5.88,6.18,2.75,135.1,1.0,45029195.25,1895524.0,1467358.0,58168436.26,,,5714.0,,,,,0.85,,17846.0,,,,5714.0,,1828.0,8503.0,90.46,0.4,,,19.83,19.83,7664602.0,235205628.04,,365.84,19.83,20.31,0.1484,20.36,0.2809,
2009-05-04,2437107.0,78797168.03,5.34,5.61,2.49,123.82,1.0,44445794.71,1753698.0,1374658.0,56701013.12,,,20657.0,1.07,,,,7.73,20000.0,162483.0,,,1.07,20657.0,,,112700.0,85.73,5.44,,,79.28,18.39,458358.0,14819748.31,,22.48,79.23,22.25,0.1657,22.74,0.2556,50.12
2009-05-05,3040226.0,95316280.77,6.66,6.91,3.11,158.16,1.0,52377983.41,2060945.0,1670658.0,64614147.85,,,53331.0,15.97,,,,0.26,300000.0,5648.0,,,15.97,53331.0,,259564.0,4000.0,102.53,0.18,,,80.82,21.64,489000.0,15330985.69,,24.01,81.03,18.14,0.1805,31.87,0.3192,48.6
2009-05-06,3530720.0,112823714.73,7.73,7.87,3.61,179.01,1.0,69128235.79,2058070.0,2163308.0,65765368.7,,,17517.0,22.97,,,,1.01,497322.0,20392.0,,,22.97,17517.0,,,4672.0,101.31,0.22,,,80.9,21.47,485971.0,15529142.35,,23.89,80.92,15.85,0.2134,38.72,0.3684,49.535
2009-05-07,3540204.0,115650345.7,7.75,7.82,3.62,181.69,1.0,70868146.73,2207020.0,2169364.0,72098281.9,,,6672.0,2.16,,150000.0,,0.72,40000.0,18623.0,,,2.16,6672.0,7.54,160901.0,183944.0,110.1,8.1,,,81.25,23.24,509408.0,16641191.1,,25.6,81.13,15.75,0.1802,33.77,0.3728,50.64
2009-05-08,3741132.0,123589836.45,8.19,8.03,3.83,194.22,1.0,77430512.59,2283448.0,2343864.0,75434645.15,,,100575.0,10.84,,,,5.93,191200.0,119126.0,,,10.84,100575.0,,94979.0,16700.0,115.33,0.56,,,76.02,24.42,720271.0,23794449.14,,36.79,75.82,14.03,0.1977,38.01,0.4,51.21
2009-05-11,3876669.0,125754091.98,8.49,8.35,3.97,203.07,1.0,79430626.73,2310540.0,2448638.0,74950907.51,,,41522.0,10.32,,,,2.51,200000.0,54070.0,,,10.32,41522.0,,39640.0,95226.0,117.6,4.31,,,76.65,25.23,703904.0,22833728.74,,35.55,76.79,13.5,0.1746,34.65,0.4233,50.285
2009-05-12,3815568.0,124005889.19,8.36,8.04,3.9,197.92,1.0,88472294.48,2492955.0,2722226.0,81020991.24,,,6635.0,13.12,,,,0.65,277259.0,9655.0,,,13.12,6635.0,,185435.0,3671.0,125.58,0.17,,,76.62,26.93,760894.0,24729040.88,,38.29,76.64,14.18,0.1594,31.61,0.4122,50.38
2009-05-13,4171689.0,132538822.8,9.14,8.74,4.27,215.31,1.0,93780018.74,2769489.0,2951747.0,87989495.82,,,25184.0,8.77,,50000.0,,0.34,179521.0,5317.0,,,8.77,25184.0,2.47,256667.0,,138.7,,,,76.87,29.43,833551.0,26482767.12,,41.29,77.06,14.21,0.1508,29.96,0.4433,49.25
2009-05-14,4547594.0,143146903.18,9.96,9.31,4.65,230.09,1.0,104151093.18,2833995.0,3308747.0,89207085.74,,,137025.0,16.98,,,,6.93,357000.0,134360.0,,,16.98,137025.0,,61841.0,,139.46,,,,77.23,30.21,835542.0,26300775.7,,41.1,77.24,14.89,0.1441,27.3,0.4847,48.795
2009-05-15,4776677.0,151051183.35,10.46,9.51,4.89,241.07,1.0,110027119.94,2966828.0,3479377.0,93818962.47,,,39672.0,3.95,,137750.0,,0.09,76380.0,2000.0,,,3.95,39672.0,6.9,95161.0,43500.0,145.98,2.67,,,80.03,31.66,740213.0,23407496.38,,36.2,80.13,14.56,0.1328,24.97,0.5097,49.02
2009-05-18,4799311.0,155760796.99,10.51,9.5,4.91,243.61,1.0,113626872.61,3148289.0,3501078.0,102177167.47,,,29386.0,11.57,,3750.0,,1.01,219951.0,21232.0,,,11.57,29386.0,0.19,173307.0,202000.0,155.77,9.64,,,80.74,34.28,751051.0,24375228.52,,37.46,80.62,15.37,0.1213,20.57,0.5226,50.31
2009-05-19,5712345.0,192228860.07,12.51,11.34,5.84,294.89,2.0,149673804.95,3315987.0,4447763.0,111587868.21,,,3612.0,48.86,,30000.0,,7.96,916685.0,162725.0,,,48.86,3612.0,1.51,326811.0,,167.35,,,,77.83,36.18,944786.0,31793446.61,,47.98,77.72,14.84,0.1177,17.53,0.6233,52.165
2009-05-20,5901813.0,202773667.71,12.93,11.34,6.04,309.92,2.0,152954254.62,3560982.0,4451798.0,122347722.77,,,193313.0,1.24,,,,6.81,4435.0,159293.0,,,1.24,193313.0,,210975.0,400.0,186.72,0.0,,,75.88,38.6,1132037.0,38894369.32,,59.6,75.8,14.45,0.111,16.81,0.6398,53.26
2009-05-21,6462073.0,221230956.62,14.15,12.2,6.61,342.4,2.0,157279465.24,4054582.0,4594074.0,138809799.04,,,150028.0,22.7,,,,1.09,418249.0,20776.0,,,22.7,150028.0,,364348.0,275973.0,215.9,13.77,,,79.44,43.75,1049119.0,35916895.39,,55.63,79.51,14.31,0.1116,18.81,0.6972,53.07
2009-05-22,7039612.0,241139409.92,15.42,13.39,7.2,366.45,2.0,165931007.53,4402612.0,4844044.0,150809911.09,,,162344.0,13.43,,,,10.59,278900.0,198949.0,,,13.43,162344.0,,384635.0,28930.0,228.32,2.12,,,78.88,46.72,1178440.0,40367043.84,,62.34,78.55,13.64,0.1044,17.33,0.747,53.1
2009-05-25,6973669.0,240635045.83,15.27,13.31,7.13,370.06,2.0,168558116.25,4293892.0,4884860.0,148166036.87,,,,6.3,,,,7.3,86393.0,138700.0,,,6.3,,,29980.0,45577.0,228.71,2.18,,,78.29,45.21,1190905.0,41093645.15,,63.54,78.26,13.54,0.1081,17.6,0.7342,53.49
2009-05-26,7526140.0,264335349.25,16.48,14.77,7.7,395.53,2.0,181501019.6,4776487.0,5167686.0,167761210.84,,,65993.0,14.53,,,,0.76,288360.0,14329.0,,,14.53,65993.0,,430931.0,5534.0,250.98,0.52,,,80.41,50.41,1163598.0,40868238.4,,62.89,79.96,12.79,0.1019,16.28,0.7942,54.445
2009-05-27,9076124.0,318510878.71,19.88,17.75,9.28,489.16,2.0,212944283.65,5307452.0,6067952.0,186255851.09,,,377159.0,60.05,,180789.0,,12.42,1131244.0,241506.0,,,60.05,377159.0,10.4,395312.0,411767.0,290.93,20.25,,,82.77,55.7,1105225.0,38785960.39,,60.14,82.87,12.84,0.1035,19.89,0.9525,54.4
2009-05-28,9525101.0,327339320.88,20.86,19.07,9.74,506.82,2.0,216021694.32,5579284.0,6285919.0,191737498.17,,,65007.0,19.95,,,,5.74,357695.0,101249.0,,,19.95,65007.0,,308074.0,139728.0,299.83,10.78,,,82.14,59.15,1212816.0,41679596.45,,62.89,82.66,12.67,0.0975,18.75,1.0099,50.795
2009-05-29,9705099.0,336742516.22,21.23,19.09,9.92,511.48,2.0,218105573.25,5759282.0,6285919.0,199832594.43,,,88823.0,,,,,,,,,,,88823.0,,91175.0,,303.01,,,,83.72,60.87,1119818.0,38854867.02,,57.67,84.01,12.51,0.0952,18.38,1.0257,51.285
2009-06-01,9711383.0,339752955.25,21.24,18.75,9.93,504.39,2.0,222257715.49,5670965.0,6352939.0,198398839.58,,,84884.0,2.01,,12000.0,,17.04,55020.0,306235.0,,,2.01,84884.0,0.62,135831.0,,292.5,,0.15,,83.36,59.49,1132033.0,39604200.27,2797.0,58.37,83.36,11.98,0.0952,18.89,1.0188,51.71
2009-06-02,9203288.0,320109261.54,20.13,18.25,9.41,474.3,2.0,210749509.47,5420505.0,6059145.0,188536298.41,,,95373.0,4.7,,,,28.15,92188.0,550388.0,,,4.7,95373.0,,204555.0,385982.0,279.42,23.93,,,80.42,56.08,1319327.0,45888903.15,,67.86,80.46,12.68,0.0851,13.05,0.9522,51.41
2009-06-03,8986902.0,305469081.84,19.65,17.88,9.19,461.45,2.0,200641058.5,5210540.0,5902861.0,177108737.77,,,71961.0,0.0,,350.0,,22.23,10866.0,428411.0,,,0.0,71961.0,0.02,146485.0,167500.0,268.18,8.93,,,79.16,53.06,1371801.0,46628169.75,,69.39,79.44,13.06,0.0867,13.18,0.9151,50.24
2009-06-04,8572673.0,293825217.66,18.75,17.0,8.76,433.21,2.0,196672366.23,4785597.0,5738132.0,164024579.05,,,56337.0,2.4,,,,25.49,48337.0,490221.0,,,2.4,56337.0,,8941.0,213066.0,241.12,13.09,,,78.86,48.68,1283052.0,43976135.93,,64.63,78.86,13.48,0.0877,13.68,0.872,50.66
2009-06-05,8580543.0,295023802.15,18.77,17.17,8.77,438.57,2.0,197762191.66,4776164.0,5751763.0,164218285.83,,,54722.0,3.61,,,,3.89,65416.0,82064.0,,,3.61,54722.0,,17909.0,51785.0,244.41,2.05,,,79.29,48.65,1247290.0,42885425.57,,62.97,79.51,13.31,0.0859,13.32,0.874,50.82
2009-06-08,7269247.0,248462236.84,18.17,14.99,7.43,371.49,2.0,177610078.01,3900352.0,5196329.0,133313695.68,,,669.0,1.64,,,,60.58,28956.0,1182219.0,,,1.64,669.0,,305738.0,584390.0,198.24,28.64,,,74.76,39.49,1317008.0,45015220.09,,65.8,75.08,11.59,0.0805,13.07,0.736,50.52
2009-06-09,6713563.0,228787684.27,16.78,14.12,6.86,342.32,2.0,151633472.1,4642065.0,4449544.0,158194285.45,,,55961.0,3.0,,,,17.63,68475.0,347319.0,,,3.0,55961.0,,1046329.0,815260.0,233.33,39.74,0.88,,77.57,47.09,1342553.0,45752097.94,13258.0,67.62,77.53,10.74,0.0784,13.77,0.681,50.37
2009-06-10,6295560.0,216140049.78,15.73,13.3,6.43,322.46,2.0,136320157.95,4698078.0,3970628.0,161295073.48,,,28690.0,,,,,1.76,,35087.0,,,,28690.0,,62410.0,478916.0,237.8,25.42,,,77.03,47.24,1401316.0,48110177.65,,70.98,77.01,11.53,0.0833,14.88,0.6331,50.745
2009-06-11,6338170.0,212692993.15,15.84,13.49,6.48,324.19,2.0,137675522.07,4676375.0,4102678.0,156927345.88,,,54365.0,7.16,,,,2.51,141000.0,48707.0,,,7.16,54365.0,,23655.0,8950.0,235.34,0.61,2.57,,78.47,47.57,1282965.0,43053068.31,51016.0,64.02,78.61,11.49,0.0828,14.82,0.6448,49.6
2009-06-12,6073110.0,201723286.32,15.18,12.95,6.21,310.73,2.0,130033198.45,4619726.0,3914798.0,153447955.11,,,229718.0,6.45,,,,15.67,130000.0,308558.0,,,6.45,229718.0,,22191.0,317880.0,229.44,14.84,,,81.29,47.25,1063576.0,35327541.57,,52.64,81.34,12.0,0.086,15.6,0.6212,49.095
2009-06-15,6188738.0,200979128.0,11.78,13.04,5.61,307.34,2.0,125004924.6,4542639.0,3849269.0,147522099.82,,,135845.0,,,,,14.23,,272332.0,,,,135845.0,,59400.0,65529.0,220.91,3.44,,,80.33,46.86,1112550.0,36130036.34,,54.27,80.28,11.99,0.0803,14.02,0.6384,48.0
2009-06-16,6300224.0,204365196.27,12.0,13.27,5.71,309.8,2.0,113135988.57,4695006.0,3487786.0,152295509.28,,,274524.0,10.54,,,,15.38,212972.0,311888.0,,,10.54,274524.0,,189731.0,574455.0,226.31,30.23,,,83.53,48.08,925949.0,30035717.64,,44.69,83.51,10.08,0.0775,14.08,0.6452,47.945
2009-06-17,6025648.0,196844650.43,11.47,13.08,5.46,294.66,2.0,104933311.32,4346989.0,3212133.0,142006557.65,,,4932.0,2.72,,,,19.74,57200.0,403672.0,,,2.72,4932.0,,50723.0,332853.0,208.7,16.77,,,79.6,43.98,1114366.0,36403883.15,,53.95,79.46,10.26,0.0738,11.4,0.6096,48.285
2009-06-18,5533129.0,182027931.03,10.54,12.2,5.01,272.1,2.0,98187419.35,4047984.0,2984617.0,133169884.95,,6715.0,37905.0,3.18,0.32,,,16.86,64400.0,364249.0,,6715.0,3.18,37905.0,,27339.0,291916.0,196.46,15.05,0.32,,80.25,40.59,996493.0,32782456.2,6715.0,48.43,80.22,11.35,0.0762,12.76,0.5548,48.625
2009-06-19,5060289.0,169536643.1,9.64,11.35,4.59,250.41,1.0,93830994.99,3692116.0,2800645.0,123698261.61,,,88594.0,10.61,,,,24.42,208498.0,496462.0,,,10.61,88594.0,,52000.0,392470.0,180.41,19.42,,,81.1,36.94,860409.0,28826585.51,,41.92,81.14,11.91,0.079,12.49,0.5063,49.52
2009-06-22,4384633.0,146692249.03,9.32,9.74,3.97,219.94,1.0,82490433.5,3523645.0,2465640.0,117887040.91,,,59317.0,5.25,,,,9.79,101000.0,205595.0,,,5.25,59317.0,,,436005.0,174.82,20.97,1.08,,79.1,34.95,930752.0,31139231.99,22193.0,45.84,79.23,12.41,0.078,12.73,0.4349,49.45
2009-06-23,4076384.0,134035235.13,8.66,9.23,3.69,202.38,1.0,76932397.1,3168604.0,2339728.0,104186598.26,,,26754.0,,,,,19.62,,387458.0,,,,26754.0,,5663.0,125912.0,154.91,6.43,,,76.28,31.07,985053.0,32389443.8,,48.07,76.32,13.57,0.08,13.73,0.3997,48.6
2009-06-24,3968135.0,130207440.03,8.43,8.88,3.6,196.47,1.0,74416992.36,3054342.0,2267894.0,100222913.99,,2154.0,6514.0,0.16,0.11,20653.0,,6.84,2846.0,139311.0,,2154.0,0.16,6514.0,1.06,16381.0,95333.0,149.31,5.22,,,74.65,29.8,1037042.0,34028727.35,,49.96,74.93,12.51,0.0797,13.91,0.3871,48.5
2009-06-25,3569959.0,116163791.98,7.59,8.13,3.24,175.13,1.0,70762946.46,2533128.0,2174695.0,82426087.82,,,10204.0,0.97,,4148.0,,26.28,25187.0,531534.0,,,0.97,10204.0,0.2,116.0,122534.0,122.4,6.49,,,71.06,24.75,1031830.0,33574975.36,,49.62,71.15,14.14,0.086,15.21,0.3489,48.095
2009-06-26,3202348.0,103270372.94,6.81,7.54,2.9,155.72,1.0,56355471.18,2308848.0,1747547.0,74456490.68,,,21375.0,0.04,,,,19.81,852.0,407416.0,,,0.04,21375.0,,161761.0,428000.0,110.83,21.58,,,22.09,22.09,8142551.0,262583666.24,,388.99,22.17,15.56,0.0945,18.0,0.3064,47.665
2009-06-29,3120342.0,101311925.54,6.63,7.44,2.83,151.13,1.0,55897078.96,2202801.0,1721594.0,71521009.84,,,4864.0,1.63,,,,5.42,36864.0,110911.0,,,1.63,4864.0,,,62817.0,105.23,3.18,,,21.02,21.02,8276007.0,268707149.72,,395.57,21.01,14.91,0.0939,18.67,0.2978,47.99
2009-06-30,3119617.0,101415022.95,6.63,7.49,2.83,151.46,1.0,55780591.88,2199726.0,1715861.0,71510465.16,,,12068.0,2.94,,,,0.73,59000.0,15946.0,,,2.94,12068.0,,803.0,64733.0,105.39,3.2,,,20.96,20.96,8295099.0,269663761.77,,397.52,20.96,15.86,0.0952,18.7,0.2973,48.05
2009-07-01,3196687.0,102720146.44,6.79,8.1,2.9,154.28,1.0,59538499.65,2130057.0,1852859.0,68445789.96,,,8838.0,9.11,,,,3.85,193000.0,80184.0,,,9.11,8838.0,,1677.0,56002.0,101.79,2.9,,,20.23,20.23,8399628.0,269907882.2,,400.44,20.27,18.04,0.1118,22.38,0.3036,47.495
2009-07-02,3338506.0,106610942.48,7.1,8.4,3.03,160.46,1.0,66268073.97,2017912.0,2075175.0,64439452.91,,,2805.0,11.18,,,,6.51,239571.0,135437.0,,,11.18,2805.0,,20487.0,17255.0,96.07,0.85,,,19.39,19.39,8389865.0,267919666.74,,397.64,19.46,16.7,0.1105,21.37,0.3208,47.2
2009-07-03,3124945.0,99368299.77,6.64,7.83,2.83,149.66,1.0,62458924.86,1919193.0,1964215.0,61027296.59,,,3882.0,3.61,,3900.0,,8.71,75000.0,183360.0,,,3.61,3882.0,0.18,80759.0,189860.0,91.05,9.27,,,18.48,18.48,8463537.0,269127066.79,,399.5,18.56,16.31,0.1013,17.93,0.301,47.0
2009-07-06,2755635.0,86711291.48,5.86,6.92,2.5,130.89,1.0,49395795.9,1889084.0,1569770.0,59443617.66,,,30059.0,,,,,6.27,,131113.0,,,,30059.0,,70945.0,394445.0,88.5,18.95,,,18.12,18.12,8535099.0,268573108.27,,399.04,18.15,15.21,0.0886,16.75,0.2643,46.51
2009-07-07,2422661.0,75397700.83,5.15,6.03,2.2,114.12,1.0,38428331.1,1731110.0,1234770.0,53875351.89,,,19509.0,,,,,9.44,,200123.0,,,,19509.0,,22640.0,335000.0,80.38,16.06,,,16.55,16.55,8727946.0,271629857.16,,403.77,16.6,11.87,0.0761,12.95,0.2316,46.0
2009-07-08,2243891.0,69583555.38,4.77,5.65,2.03,104.98,1.0,32239683.03,1635273.0,1039647.0,50710176.81,,,9080.0,0.16,,7400.0,,4.88,4108.0,104918.0,,,0.16,9080.0,0.36,1.0,206631.0,75.48,9.76,,,15.7,15.7,8782157.0,272336627.75,,404.37,15.73,12.47,0.0751,12.48,0.2154,45.835
2009-07-09,2137830.0,66171638.51,4.54,5.53,1.94,100.12,1.0,30295555.99,1590090.0,978769.0,49217599.47,,,350.0,,,,,2.16,,45977.0,,,,350.0,,444.0,60878.0,73.61,2.9,,,15.28,15.28,8818220.0,272947833.15,,407.05,15.31,11.85,0.0761,13.23,0.2054,45.75
2009-07-10,1968835.0,60194842.92,4.18,5.26,1.78,92.37,1.0,26169371.15,1529914.0,855940.0,46775343.25,,,14170.0,,,,,1.64,,35575.0,,,,14170.0,,45379.0,122829.0,70.21,5.12,3.9,,14.85,14.85,8774165.0,268259901.91,84150.0,400.5,14.92,11.53,0.0795,14.4,0.1911,45.19
2009-07-13,1861299.0,57083354.44,3.96,5.17,1.69,85.85,1.0,26250444.66,1331735.0,855940.0,40842390.73,,,287.0,,,,,10.8,,228466.0,,,,287.0,,30000.0,,60.2,,,,12.93,12.93,8968364.0,275046782.37,,406.0,12.91,11.64,0.081,15.43,0.1807,45.33
2009-07-14,1834746.0,56113847.31,3.9,5.12,1.66,85.1,1.0,26219193.06,1305437.0,857285.0,39925467.88,,,2111.0,0.31,,,,1.64,6500.0,36565.0,,,0.31,2111.0,,8156.0,5155.0,59.21,0.0,,,12.64,12.64,9023808.0,275984024.11,,408.81,12.65,12.18,0.0841,16.22,0.1776,45.205
2009-07-15,1808325.0,56914616.71,3.84,5.02,1.64,83.03,1.0,26017863.2,1192921.0,826655.0,37545596.88,,,520.0,,,,,5.81,,129016.0,,,,520.0,,15980.0,30630.0,54.06,2.02,,,11.68,11.68,9019279.0,283869773.02,,413.54,11.56,12.98,0.0878,16.58,0.1771,46.52
2009-07-16,1794017.0,58382038.29,3.81,4.92,1.63,84.69,1.0,26702890.72,1272285.0,820551.0,41403504.86,,,,,,107568.0,,1.09,,28204.0,,,,,5.17,107568.0,113672.0,59.46,5.07,,,12.42,12.42,8975341.0,292081235.53,,425.03,12.27,11.58,0.0882,16.85,0.1751,48.1
2009-07-17,1968292.0,63054652.07,4.18,5.22,1.78,94.8,1.0,25457101.8,1459679.0,794660.0,46761126.64,,,200201.0,,,,,1.21,,30523.0,,,,200201.0,,17716.0,25891.0,69.97,1.13,,,14.26,14.26,8778891.0,281233636.86,,418.44,14.33,12.02,0.0856,15.22,0.1922,47.35
