,ALLOG FP Equity_DX_SI_QTY,ALLOG FP Equity_DX_SHORT_INTEREST_VALUE,ALLOG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLOG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLOG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLOG FP Equity_DX_SI_MV,ALLOG FP Equity_DX_DSS,ALLOG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLOG FP Equity_DX_SUPPLY_SI_QTY,ALLOG FP Equity_DX_BROKER_SI_QTY,ALLOG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLOG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLOG FP Equity_DX_BROKER_SI_MV_INC_x,ALLOG FP Equity_DX_BROKER_SI_QTY_ADD,ALLOG FP Equity_DX_SUPPLY_SI_MV_DEC,ALLOG FP Equity_DX_BROKER_SI_QTY_INC,ALLOG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLOG FP Equity_DX_BROKER_SI_MV_INC_y,ALLOG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLOG FP Equity_DX_BROKER_SI_MV_ADD,ALLOG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLOG FP Equity_DX_BROKER_SI_QTY_DEC,ALLOG FP Equity_DX_SUPPLY_SI_MV,ALLOG FP Equity_DX_BROKER_SI_MV_DEC,ALLOG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLOG FP Equity_DX_UTILIZATION_QUANTITY,ALLOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLOG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLOG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLOG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLOG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLOG FP Equity_DX_BROKER_SI_CON_RATIO,ALLOG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLOG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLOG FP Equity_PX_LAST
2024-05-15,3200.0,3728.0,0.04,0.11,0.04,0.0,0.0,1864.0,1600.0,1600.0,1864.0,,,,,,,,,,,,0.0,,100.0,83.12,0.0,0.0,0.0,100.0,12.5,0.7813,87.5,1.6623,1.165
2024-05-16,3200.0,3664.0,0.04,0.13,0.04,0.0,0.0,1832.0,1600.0,1600.0,1832.0,,,,,,,,,,,,0.0,,100.0,83.12,0.0,0.0,0.0,100.0,12.5,0.7813,87.5,1.6623,1.145
2024-05-17,3200.0,3712.0,0.04,0.15,0.04,0.0,0.0,1856.0,1600.0,1600.0,1856.0,,,,,,,,,,,,0.0,,100.0,83.12,0.0,0.0,0.0,100.0,12.5,0.7813,87.5,1.6623,1.16
2024-05-20,3200.0,3840.0,0.04,0.17,0.04,0.0,0.0,1920.0,1600.0,1600.0,1920.0,,,,,,,,,,,,0.0,,100.0,83.12,0.0,0.0,0.0,100.0,12.5,0.7813,87.5,1.6623,1.2
2024-05-21,3200.0,3712.0,0.04,0.18,0.04,0.0,0.0,1856.0,1600.0,1600.0,1856.0,,,,,,,,,,,,0.0,,100.0,83.12,0.0,0.0,0.0,100.0,12.5,0.7813,87.5,1.6623,1.16
2024-05-22,400.0,472.0,0.0,0.02,0.0,0.0,0.0,236.0,200.0,200.0,236.0,,,,0.0,,1400.0,,,,,1400.0,0.0,0.0,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.18
2024-05-23,400.0,462.0,0.0,0.02,0.0,0.0,0.0,231.0,200.0,200.0,231.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.155
2024-05-24,400.0,468.0,0.0,0.03,0.0,0.0,0.0,234.0,200.0,200.0,234.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.17
2024-05-27,400.0,452.0,0.0,0.03,0.0,0.0,0.0,226.0,200.0,200.0,226.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.13
2024-05-28,400.0,458.0,0.0,0.03,0.0,0.0,0.0,229.0,200.0,200.0,229.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.145
2024-05-29,400.0,458.0,0.0,0.03,0.0,0.0,0.0,229.0,200.0,200.0,229.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.145
2024-05-30,400.0,456.0,0.0,0.03,0.0,0.0,0.0,228.0,200.0,200.0,228.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.14
2024-05-31,400.0,442.0,0.0,0.03,0.0,0.0,0.0,221.0,200.0,200.0,221.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.105
2024-06-03,400.0,406.0,0.0,0.03,0.0,0.0,0.0,203.0,200.0,200.0,203.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.015
2024-06-04,400.0,412.0,0.0,0.02,0.0,0.0,0.0,206.0,200.0,200.0,206.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.03
2024-06-05,400.0,412.0,0.0,0.02,0.0,0.0,0.0,206.0,200.0,200.0,206.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.03
2024-06-06,400.0,420.0,0.0,0.02,0.0,0.0,0.0,210.0,200.0,200.0,210.0,,,,,,,,,,,,0.0,,100.0,10.96,0.0,0.0,0.0,100.0,,1.0,100.0,0.2192,1.05
2024-06-07,400.0,404.0,0.0,0.02,0.0,0.0,0.0,202.0,200.0,200.0,202.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.01
2024-06-10,1144.0,1155.44,0.01,0.06,0.01,0.0,0.0,577.72,572.0,572.0,577.72,372.0,,372.0,,,,,372.0,0.0,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,1.01
2024-06-11,1144.0,1166.88,0.01,0.06,0.01,0.0,0.0,583.44,572.0,572.0,583.44,,,,,,,,,,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,1.02
2024-06-12,1144.0,1184.04,0.01,0.05,0.01,0.0,0.0,592.02,572.0,572.0,592.02,,,,,,,,,,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,1.035
2024-06-13,1144.0,1166.88,0.01,0.05,0.01,0.0,0.0,583.44,572.0,572.0,583.44,,,,,,,,,,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,1.02
2024-06-14,1144.0,1098.24,0.01,0.05,0.01,0.0,0.0,549.12,572.0,572.0,549.12,,,,,,,,,,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,0.96
2024-06-17,1144.0,1086.8,0.01,0.05,0.01,0.0,0.0,543.4,572.0,572.0,543.4,,,,,,,,,,,,0.0,,100.0,63.77,0.0,0.0,0.0,100.0,34.97,0.5452,65.03,1.2754,0.95
2024-06-18,400.0,376.0,0.0,0.01,0.0,0.0,0.0,188.0,200.0,200.0,188.0,,,,0.0,,372.0,,,,,372.0,0.0,0.0,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.94
2024-06-19,400.0,365.6,0.0,0.01,0.0,0.0,0.0,182.8,200.0,200.0,182.8,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.914
2024-06-20,400.0,355.2,0.0,0.01,0.0,0.0,0.0,177.6,200.0,200.0,177.6,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.888
2024-06-21,400.0,360.0,0.0,0.01,0.0,0.0,0.0,180.0,200.0,200.0,180.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.9
2024-06-24,400.0,392.0,0.0,0.01,0.0,0.0,0.0,196.0,200.0,200.0,196.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.98
2024-06-25,400.0,388.0,0.0,0.01,0.0,0.0,0.0,194.0,200.0,200.0,194.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.97
2024-06-26,400.0,392.0,0.0,0.01,0.0,0.0,0.0,196.0,200.0,200.0,196.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.98
2024-06-27,400.0,380.8,0.0,0.01,0.0,0.0,0.0,190.4,200.0,200.0,190.4,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.952
2024-06-28,400.0,376.0,0.0,0.01,0.0,0.0,0.0,188.0,200.0,200.0,188.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.94
2024-07-01,400.0,378.4,0.0,0.01,0.0,0.0,0.0,189.2,200.0,200.0,189.2,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.946
2024-07-02,400.0,372.0,0.0,0.01,0.0,0.0,0.0,186.0,200.0,200.0,186.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.93
2024-07-03,400.0,373.6,0.0,0.01,0.0,0.0,0.0,186.8,200.0,200.0,186.8,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.934
2024-07-04,400.0,375.2,0.0,0.01,0.0,0.0,0.0,187.6,200.0,200.0,187.6,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.938
2024-07-05,400.0,383.2,0.0,0.01,0.0,0.0,0.0,191.6,200.0,200.0,191.6,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.958
2024-07-08,400.0,396.0,0.0,0.01,0.0,0.0,0.0,198.0,200.0,200.0,198.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.99
2024-07-09,400.0,440.0,0.0,0.01,0.0,0.0,0.0,220.0,200.0,200.0,220.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.1
2024-07-10,400.0,424.0,0.0,0.01,0.0,0.0,0.0,212.0,200.0,200.0,212.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.06
2024-07-11,100400.0,100400.0,1.11,3.21,1.11,0.11,1.0,50200.0,50200.0,50200.0,50200.0,50000.0,,50000.0,,,,,50000.0,0.05,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,1.0
2024-07-12,100400.0,105922.0,1.11,3.19,1.11,0.1,1.0,52961.0,50200.0,50200.0,52961.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,1.055
2024-07-15,100400.0,101404.0,1.11,3.2,1.11,0.11,1.0,50702.0,50200.0,50200.0,50702.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,1.01
2024-07-16,100400.0,105420.0,1.11,3.2,1.11,0.1,1.0,52710.0,50200.0,50200.0,52710.0,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,1.05
2024-07-17,100400.0,100199.2,1.11,3.39,1.11,0.11,1.0,50099.6,50200.0,50200.0,50099.6,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,0.998
2024-07-18,100400.0,99596.8,1.11,2.71,1.11,0.1,1.0,49798.4,50200.0,50200.0,49798.4,,,,,,,,,,,,0.05,,100.0,99.36,0.0,0.0,0.0,100.0,0.4,0.9921,99.6,1.9871,0.992
2024-07-19,400.0,388.0,0.0,0.01,0.0,0.0,0.0,194.0,200.0,200.0,194.0,,,,0.05,,50000.0,,,,,50000.0,0.0,0.05,100.0,0.4,0.0,0.0,0.0,100.0,,1.0,100.0,0.0079,0.97
2024-07-22,400.0,397.6,0.0,0.01,0.0,0.0,0.0,198.8,200.0,200.0,198.8,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.994
2024-07-23,400.0,392.0,0.0,0.01,0.0,0.0,0.0,196.0,200.0,200.0,196.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.98
2024-07-24,400.0,380.0,0.0,0.01,0.0,0.0,0.0,190.0,200.0,200.0,190.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.95
2024-07-25,400.0,378.4,0.0,0.01,0.0,0.0,0.0,189.2,200.0,200.0,189.2,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.946
2024-07-26,400.0,380.0,0.0,0.01,0.0,0.0,0.0,190.0,200.0,200.0,190.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,0.95
2024-07-29,400.0,410.0,0.0,0.01,0.0,0.0,0.0,205.0,200.0,200.0,205.0,,,,,,,,,,,,0.0,,100.0,38.1,0.0,0.0,0.0,100.0,,1.0,100.0,0.7619,1.025
2024-07-30,1400.0,1477.0,0.02,0.05,0.02,0.0,0.0,738.5,700.0,700.0,738.5,500.0,,500.0,,,,,500.0,0.0,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,1.3659,1.055
2024-07-31,1400.0,1477.0,0.02,0.04,0.02,0.0,0.0,738.5,700.0,700.0,738.5,,,,,,,,,,,,0.0,,100.0,68.29,0.0,0.0,0.0,100.0,28.57,0.5918,71.43,1.3659,1.055
2024-08-01,3400.0,3859.0,0.04,0.11,0.04,0.0,0.0,1929.5,1700.0,1700.0,1929.5,1000.0,0.0,,,1000.0,,0.0,1000.0,,,,0.0,,100.0,83.95,0.0,0.0,0.0,100.0,11.76,0.7924,88.24,1.679,1.135
2024-08-02,3400.0,3587.0,0.04,0.11,0.04,0.0,0.0,1793.5,1700.0,1700.0,1793.5,,,,,,,,,,,,0.0,,100.0,83.95,0.0,0.0,0.0,100.0,11.76,0.7924,88.24,1.679,1.055
2024-08-05,3400.0,3536.0,0.04,0.11,0.04,0.0,0.0,1768.0,1700.0,1700.0,1768.0,,,,,,,,,,,,0.0,,100.0,83.95,0.0,0.0,0.0,100.0,11.76,0.7924,88.24,1.679,1.04
2024-08-06,6184.0,6431.36,0.07,0.19,0.07,0.01,0.0,3215.68,3092.0,3092.0,3215.68,1392.0,0.0,,,1392.0,,0.0,1392.0,,,,0.0,,100.0,90.49,0.0,0.0,0.0,100.0,6.47,0.879,93.53,1.8098,1.04
2024-08-07,5184.0,5365.44,0.06,0.16,0.06,0.01,0.0,2682.72,2592.0,2592.0,2682.72,,,,0.0,,500.0,,,,,500.0,0.0,0.0,100.0,88.86,0.0,0.0,0.0,100.0,7.72,0.8576,92.28,1.7772,1.035
2024-08-08,5184.0,5184.0,0.06,0.15,0.06,0.01,0.0,2592.0,2592.0,2592.0,2592.0,,,,,,,,,,,,0.0,,100.0,88.86,0.0,0.0,0.0,100.0,7.72,0.8576,92.28,1.7772,1.0
2024-08-09,3184.0,3184.0,0.04,0.09,0.04,0.0,0.0,1592.0,1592.0,1592.0,1592.0,,,,0.0,,1000.0,,,,,1000.0,0.0,0.0,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.0
2024-08-12,3184.0,3184.0,0.04,0.08,0.04,0.0,0.0,1592.0,1592.0,1592.0,1592.0,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.0
2024-08-13,3184.0,3184.0,0.04,0.08,0.04,0.0,0.0,1592.0,1592.0,1592.0,1592.0,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.0
2024-08-14,3184.0,3215.84,0.04,0.09,0.04,0.0,0.0,1607.92,1592.0,1592.0,1607.92,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.01
2024-08-15,3184.0,3311.36,0.04,0.08,0.04,0.0,0.0,1655.68,1592.0,1592.0,1655.68,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.04
2024-08-16,3184.0,3184.0,0.04,0.09,0.04,0.0,0.0,1592.0,1592.0,1592.0,1592.0,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.0
2024-08-19,3184.0,3231.76,0.04,0.09,0.04,0.0,0.0,1615.88,1592.0,1592.0,1615.88,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.015
2024-08-20,3184.0,3263.6,0.04,0.09,0.04,0.0,0.0,1631.8,1592.0,1592.0,1631.8,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.025
2024-08-21,3184.0,3247.68,0.04,0.09,0.04,0.0,0.0,1623.84,1592.0,1592.0,1623.84,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.02
2024-08-22,3184.0,3152.16,0.04,0.09,0.04,0.0,0.0,1576.08,1592.0,1592.0,1576.08,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.99
2024-08-23,3184.0,3263.6,0.04,0.09,0.04,0.0,0.0,1631.8,1592.0,1592.0,1631.8,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.025
2024-08-26,3184.0,3279.52,0.04,0.09,0.04,0.0,0.0,1639.76,1592.0,1592.0,1639.76,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.03
2024-08-27,3184.0,3247.68,0.04,0.1,0.04,0.0,0.0,1623.84,1592.0,1592.0,1623.84,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.02
2024-08-28,3184.0,3247.68,0.04,0.1,0.04,0.0,0.0,1623.84,1592.0,1592.0,1623.84,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.02
2024-08-29,3184.0,3247.68,0.04,0.14,0.04,0.0,0.0,1623.84,1592.0,1592.0,1623.84,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,1.02
2024-08-30,3184.0,3247.68,0.04,0.14,0.04,0.0,0.0,1623.84,1592.0,1592.0,1623.84,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7804,87.44,1.6609,1.02
2024-09-02,3184.0,3126.69,0.04,0.15,0.04,0.0,0.0,1563.34,1592.0,1592.0,1563.34,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7804,87.44,1.6609,0.982
2024-09-03,3184.0,3139.42,0.04,0.15,0.04,0.0,0.0,1569.71,1592.0,1592.0,1569.71,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.986
2024-09-04,3184.0,3063.01,0.04,0.15,0.04,0.0,0.0,1531.5,1592.0,1592.0,1531.5,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.962
2024-09-05,3184.0,3152.16,0.04,0.15,0.04,0.0,0.0,1576.08,1592.0,1592.0,1576.08,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.99
2024-09-06,3184.0,3177.63,0.04,0.16,0.04,0.0,0.0,1588.82,1592.0,1592.0,1588.82,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.998
2024-09-09,3184.0,3139.42,0.04,0.16,0.04,0.0,0.0,1569.71,1592.0,1592.0,1569.71,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.986
2024-09-10,3184.0,3063.01,0.04,0.16,0.04,0.0,0.0,1531.5,1592.0,1592.0,1531.5,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.962
2024-09-11,3184.0,3056.64,0.04,0.18,0.04,0.0,0.0,1528.32,1592.0,1592.0,1528.32,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.96
2024-09-12,3184.0,3145.79,0.04,0.18,0.04,0.0,0.0,1572.9,1592.0,1592.0,1572.9,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.988
2024-09-13,3184.0,3126.69,0.04,0.19,0.04,0.0,0.0,1563.34,1592.0,1592.0,1563.34,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.982
2024-09-16,3184.0,2935.65,0.04,0.2,0.04,0.0,0.0,1467.82,1592.0,1592.0,1467.82,,,,,,,,,,,,0.0,,100.0,83.05,0.0,0.0,0.0,100.0,12.56,0.7803,87.44,1.6609,0.922
2024-09-17,3150.0,2904.3,0.03,0.21,0.03,0.0,0.0,1436.48,1592.0,1558.0,1467.82,,,,,,,,,,,34.0,0.0,0.0,100.0,83.05,0.0,0.0,0.0,100.0,11.62,0.7946,88.38,1.6432,0.922
2024-09-18,3116.0,2879.18,0.03,0.22,0.03,0.0,0.0,1439.59,1558.0,1558.0,1439.59,,,,0.0,,34.0,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.924
2024-09-19,3116.0,2904.11,0.03,0.23,0.03,0.0,0.0,1452.06,1558.0,1558.0,1452.06,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.932
2024-09-20,3116.0,2897.88,0.03,0.31,0.03,0.0,0.0,1448.94,1558.0,1558.0,1448.94,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.62,0.8102,89.38,1.6548,0.93
2024-09-23,3116.0,2985.13,0.03,0.35,0.03,0.0,0.0,1492.56,1558.0,1558.0,1492.56,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.958
2024-09-24,3116.0,2985.13,0.03,0.39,0.03,0.0,0.0,1492.56,1558.0,1558.0,1492.56,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.958
2024-09-25,3116.0,2985.13,0.03,0.4,0.03,0.0,0.0,1492.56,1558.0,1558.0,1492.56,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.958
2024-09-26,3116.0,2966.43,0.03,0.41,0.03,0.0,0.0,1483.22,1558.0,1558.0,1483.22,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.952
2024-09-27,3116.0,2879.18,0.03,0.44,0.03,0.0,0.0,1439.59,1558.0,1558.0,1439.59,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.924
2024-09-30,3116.0,2810.63,0.03,0.42,0.03,0.0,0.0,1405.32,1558.0,1558.0,1405.32,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.902
2024-10-01,3116.0,2860.49,0.03,0.41,0.03,0.0,0.0,1430.24,1558.0,1558.0,1430.24,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.918
2024-10-02,3116.0,2810.63,0.03,0.42,0.03,0.0,0.0,1405.32,1558.0,1558.0,1405.32,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.902
2024-10-03,3116.0,2704.69,0.03,0.42,0.03,0.0,0.0,1352.34,1558.0,1558.0,1352.34,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.868
2024-10-04,3116.0,2866.72,0.03,0.38,0.03,0.0,0.0,1433.36,1558.0,1558.0,1433.36,,,,,,,,,,,,0.0,,100.0,82.74,0.0,0.0,0.0,100.0,10.65,0.8096,89.35,1.6548,0.92
2024-10-07,332.0,309.42,0.0,0.04,0.0,0.0,0.0,154.71,166.0,166.0,154.71,,,,0.0,,1392.0,,,,,1392.0,0.0,0.0,100.0,33.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6762,0.932
2024-10-08,332.0,308.1,0.0,0.04,0.0,0.0,0.0,154.05,166.0,166.0,154.05,,,,,,,,,,,,0.0,,100.0,33.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6762,0.928
2024-10-09,332.0,312.08,0.0,0.04,0.0,0.0,0.0,156.04,166.0,166.0,156.04,,,,,,,,,,,,0.0,,100.0,33.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6762,0.94
2024-10-10,332.0,311.42,0.0,0.04,0.0,0.0,0.0,155.71,166.0,166.0,155.71,,,,,,,,,,,,0.0,,100.0,33.81,0.0,0.0,0.0,100.0,,1.0,100.0,0.6762,0.938
2024-10-11,7332.0,7200.02,0.08,0.93,0.08,0.01,0.0,3600.01,3666.0,3666.0,3600.01,3500.0,,3500.0,,,,,3500.0,0.0,,,0.0,,100.0,91.86,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.8371,0.982
2024-10-14,7332.0,7126.7,0.08,0.8,0.08,0.01,0.0,3563.35,3666.0,3666.0,3563.35,,,,,,,,,,,,0.0,,100.0,91.86,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.8371,0.972
2024-10-15,7332.0,7170.7,0.08,0.74,0.08,0.01,0.0,3585.35,3666.0,3666.0,3585.35,,,,,,,,,,,,0.0,,100.0,91.86,0.0,0.0,0.0,100.0,4.53,0.9135,95.47,1.8371,0.978
