,CW8 FP Equity_DX_SI_QTY,CW8 FP Equity_DX_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CW8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CW8 FP Equity_DX_SI_MV,CW8 FP Equity_DX_DSS,CW8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SUPPLY_SI_QTY,CW8 FP Equity_DX_BROKER_SI_QTY,CW8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CW8 FP Equity_DX_BROKER_SI_MV_NEW_x,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CW8 FP Equity_DX_BROKER_SI_MV_INC_x,CW8 FP Equity_DX_BROKER_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_NEW,CW8 FP Equity_DX_SUPPLY_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_QTY_INC,CW8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CW8 FP Equity_DX_BROKER_SI_MV_NEW_y,CW8 FP Equity_DX_BROKER_SI_MV_INC_y,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CW8 FP Equity_DX_BROKER_SI_MV_ADD,CW8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_DEC,CW8 FP Equity_DX_SUPPLY_SI_MV,CW8 FP Equity_DX_BROKER_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_MV_RMV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CW8 FP Equity_DX_UTILIZATION_QUANTITY,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CW8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CW8 FP Equity_DX_BROKER_SI_CON_RATIO,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CW8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-11-21,19400.0,2048640.0,3.04,3.16,2.05,,2048640.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-22,19400.0,2043984.0,2.97,3.16,2.04,,2043984.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-23,19400.0,2026912.0,2.97,3.16,2.02,,2026912.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-24,19400.0,2025748.0,2.96,3.16,2.03,,2025748.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-25,19400.0,2049416.0,3.23,3.16,2.04,,2049416.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-28,19400.0,2094036.0,3.5,3.16,2.09,,2094036.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-29,19400.0,2106064.0,3.28,3.06,2.11,,2106064.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-30,19400.0,2160190.0,3.09,3.06,2.16,,2160190.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-01,19400.0,2158832.0,3.2,3.0,2.16,,2158832.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-02,19400.0,2188320.0,3.09,3.0,2.19,,2188320.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-05,19400.0,2197244.0,3.06,3.0,2.19,,2197244.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-06,19400.0,2188902.0,2.95,3.0,2.19,,2188902.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-07,19400.0,2188126.0,3.15,2.95,2.19,,2188126.0,0.0,19400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-08,5000.0,560300.0,0.82,0.75,0.56,,560300.0,0.0,5000.0,0.0,,,,,,,,,,,,,,14400.0,0.0,1.64,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-09,5000.0,562850.0,0.9,0.75,0.56,,562850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-12,5000.0,558050.0,0.9,0.75,0.56,,558050.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-13,5000.0,565800.0,0.9,0.75,0.56,,565800.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-14,5000.0,555500.0,0.9,0.75,0.56,,555500.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-15,5000.0,557650.0,0.88,0.75,0.56,,557650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-16,5000.0,558000.0,0.85,0.75,0.56,,558000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-19,5000.0,554850.0,0.99,0.75,0.55,,554850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-20,5000.0,563350.0,0.99,0.75,0.56,,563350.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-21,5000.0,563000.0,0.99,0.75,0.56,,563000.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-22,5000.0,568850.0,0.94,0.75,0.57,,568850.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-23,5000.0,574650.0,0.97,0.75,0.57,,574650.0,0.0,5000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-03,9300.0,1094238.0,2.71,1.39,1.09,,1094238.0,0.0,9300.0,0.0,,,,9300.0,,,,,,,,1.09,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-04,9300.0,1094517.0,2.65,1.39,1.09,,1094517.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-05,9300.0,1099167.0,2.61,1.39,1.11,,1099167.0,0.0,9300.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-06,15100.0,1795843.0,3.82,1.77,1.8,,1795843.0,0.0,15100.0,0.0,,,0.68,,,,5800.0,,,0.68,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-09,15100.0,1787085.0,3.82,1.77,1.79,,1787085.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-10,15100.0,1811698.0,3.83,1.77,1.81,,1811698.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-11,15100.0,1814567.0,4.11,1.77,1.82,,1814567.0,0.0,15100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-12,11101.0,1322906.17,3.23,1.3,1.32,,1322906.17,0.0,11101.0,0.0,,,,,,,,,,,,,,3999.0,0.0,0.47,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-13,11101.0,1328456.67,3.24,1.3,1.34,,1328456.67,0.0,11101.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-01-16,7501.0,905595.73,2.08,0.88,0.91,,905595.73,0.0,7501.0,0.0,,,,,,,,,,,,,,3600.0,0.0,0.43,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-14,2700.0,344412.0,1.1,0.41,0.34,,344412.0,0.0,2700.0,0.0,,,,2700.0,,,,,,,,0.34,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-15,2700.0,345330.0,1.11,0.41,0.34,,345330.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-16,2700.0,344790.0,1.12,0.41,0.35,,344790.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-19,2700.0,343656.0,1.01,0.41,0.34,,343656.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-20,2700.0,341361.0,0.97,0.41,0.34,,341361.0,0.0,2700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-27,1500.0,189555.0,0.59,0.23,0.19,,189555.0,0.0,1500.0,0.0,,,,1500.0,,,,,,,,0.19,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-28,1500.0,188400.0,0.58,0.23,0.19,,188400.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-29,1500.0,186720.0,0.58,0.23,0.19,,186720.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-03-30,1500.0,188325.0,0.54,0.23,0.19,,188325.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-02,1500.0,189960.0,0.51,0.23,0.19,,189960.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-03,1500.0,188745.0,0.52,0.23,0.19,,188745.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-04,1500.0,187620.0,0.52,0.23,0.19,,187620.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-05,1500.0,188625.0,0.52,0.23,0.19,,188625.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-06,1500.0,188625.0,0.54,0.23,0.19,,188625.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-09,1500.0,188625.0,0.54,0.23,0.19,,188625.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-10,1500.0,184905.0,0.54,0.23,0.19,,184905.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-11,1500.0,184920.0,0.54,0.23,0.19,,184920.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-12,1500.0,186120.0,0.54,0.23,0.19,,186120.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-13,1500.0,185400.0,0.76,0.23,0.19,,185400.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-04-16,1500.0,185250.0,0.75,0.23,0.19,,185250.0,0.0,1500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-02,1400.0,184506.0,0.3,0.16,0.18,,184506.0,0.0,1400.0,0.0,,,,1400.0,,,,,,,,0.18,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-05,1400.0,183680.0,0.3,0.16,0.18,,183680.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-06,1400.0,184758.0,0.3,0.16,0.18,,184758.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-07,1400.0,181734.0,0.3,0.16,0.18,,181734.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-08,1400.0,181860.0,0.64,0.16,0.18,,181860.0,0.0,1400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-09,15960.0,2072086.8,7.37,1.81,2.07,,2072086.8,0.0,15960.0,0.0,,,1.89,,,,14560.0,,,1.89,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-12,15960.0,2065224.0,7.31,1.73,2.07,,2065224.0,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-13,15960.0,2073044.4,7.42,1.73,2.07,,2073044.4,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-14,15960.0,2044954.8,7.42,1.73,2.07,,2044954.8,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-15,15960.0,2022451.2,7.19,1.73,2.05,,2022451.2,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-16,15960.0,2019578.4,7.11,1.73,2.03,,2019578.4,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-19,15960.0,2058042.0,7.11,1.73,2.02,,2058042.0,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-20,15960.0,2063308.8,7.13,1.73,2.06,,2063308.8,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-21,15960.0,2066341.2,6.9,1.73,2.06,,2066341.2,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-22,15960.0,2070490.8,6.89,1.73,2.06,,2070490.8,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-23,15960.0,2075917.2,6.92,1.73,2.06,,2075917.2,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-26,15960.0,2067139.2,6.98,1.73,2.08,,2067139.2,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-27,15960.0,2076076.8,6.98,1.73,2.08,,2076076.8,0.0,15960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-28,6960.0,903964.8,3.05,0.76,0.91,,903964.8,0.0,6960.0,0.0,,,,,,,,,,,,,,9000.0,0.0,1.17,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-29,6960.0,912386.4,2.33,0.76,0.9,,912386.4,0.0,6960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-11-30,6960.0,911272.8,2.44,0.76,0.91,,911272.8,0.0,6960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2012-12-03,6960.0,910228.8,2.37,0.76,0.91,,910228.8,0.0,6960.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-11,2000.0,267840.0,0.58,0.2,0.27,,267840.0,0.0,2000.0,0.0,,,,2000.0,,,,,,,,0.27,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-14,2000.0,267940.0,0.57,0.2,0.27,,267940.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-15,500.0,67005.0,0.17,0.05,0.07,,67005.0,0.0,500.0,0.0,,,,,,,,,,,,,,1500.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-16,500.0,67190.0,0.18,0.05,0.07,,67190.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-17,500.0,67330.0,0.18,0.05,0.07,,67330.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-18,500.0,67455.0,0.19,0.05,0.07,,67455.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-21,500.0,67720.0,0.19,0.05,0.07,,67720.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-22,500.0,67580.0,0.19,0.05,0.07,,67580.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-23,500.0,67795.0,0.2,0.05,0.07,,67795.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-24,500.0,67950.0,0.21,0.05,0.07,,67950.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-25,500.0,67550.0,0.21,0.05,0.07,,67550.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-28,500.0,67565.0,0.19,0.05,0.07,,67565.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-29,500.0,67830.0,0.21,0.05,0.07,,67830.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-01-30,500.0,67410.0,0.23,0.05,0.07,,67410.0,0.0,500.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-02-11,1275.0,173655.0,0.5,0.12,0.17,,173655.0,0.0,1275.0,0.0,,,,1275.0,,,,,,,,0.17,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-02-12,1275.0,173489.25,0.44,0.11,0.17,,173489.25,0.0,1275.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-02-13,9775.0,1334092.0,3.34,0.87,1.33,,1334092.0,0.0,9775.0,0.0,,,,8500.0,,,,,,,,1.16,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.7728,86.93,0.0
2013-02-14,9775.0,1340836.75,3.17,0.84,1.33,,1340836.75,0.0,9775.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.12,0.772,86.88,0.0
2013-02-15,9775.0,1338784.0,3.22,0.84,1.33,,1338784.0,0.0,9775.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.7722,86.89,0.0
2013-02-18,9775.0,1338686.25,3.26,0.84,1.33,,1338686.25,0.0,9775.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.11,0.7722,86.89,0.0
2013-02-19,9775.0,1344844.5,3.4,0.8,1.34,,1344844.5,0.0,9775.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.7724,86.9,0.0
2013-02-20,6475.0,891089.5,2.15,0.53,0.88,,891089.5,0.0,6475.0,0.0,,,,,,,,,,,,,,3300.0,0.0,0.46,,0.0,0.0,0.0,0.0,0.0,0.0,19.77,0.6828,80.23,0.0
2013-02-21,6475.0,884485.0,2.14,0.53,0.89,,884485.0,0.0,6475.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.57,0.6852,80.43,0.0
2013-02-22,6475.0,892967.25,2.58,0.53,0.89,,892967.25,0.0,6475.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.72,0.6833,80.28,0.0
2013-02-25,6475.0,894909.75,2.56,0.53,0.88,,894909.75,0.0,6475.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19.76,0.6829,80.24,0.0
2013-02-26,3600.0,494100.0,1.46,0.28,0.5,,494100.0,0.0,3600.0,0.0,,,,,,,,,,,,,,2875.0,0.0,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-02-27,2000.0,276700.0,0.81,0.16,0.28,,276700.0,0.0,2000.0,0.0,,,,,,,,,,,,,,1600.0,0.0,0.22,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-02-28,2000.0,278560.0,0.84,0.16,0.28,,278560.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-01,2000.0,279540.0,0.8,0.16,0.28,,279540.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-04,2000.0,280200.0,0.73,0.16,0.28,,280200.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-03-05,2000.0,284040.0,0.73,0.16,0.28,,284040.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-04,1000.0,147980.0,0.08,0.08,0.15,,147980.0,0.0,1000.0,0.0,,,,1000.0,,,,,,,,0.15,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-05,1000.0,145440.0,0.08,0.08,0.15,,145440.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-06,1000.0,143490.0,0.07,0.08,0.15,,143490.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-06-07,4500.0,656955.0,0.32,0.34,0.65,,656955.0,0.0,4500.0,0.0,,,,3500.0,,,,,,,,0.5,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.76,0.6484,77.24,0.0
2013-06-10,8600.0,1256976.0,0.63,0.65,1.26,,1256976.0,0.0,8600.0,0.0,,,0.61,,,,4100.0,,,0.61,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.64,0.7943,88.36,0.0
2013-06-11,8600.0,1245968.0,0.6,0.65,1.26,,1245968.0,0.0,8600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.7945,88.37,0.0
2013-06-12,8600.0,1235820.0,0.64,0.65,1.24,,1235820.0,0.0,8600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.7958,88.46,0.0
2013-06-13,8600.0,1231090.0,0.72,0.65,1.24,,1231090.0,0.0,8600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.7945,88.37,0.0
2013-06-14,5100.0,733584.0,0.42,0.38,0.73,,733584.0,0.0,5100.0,0.0,,,,,,,,,,,,,,3500.0,0.0,0.51,,0.0,0.0,0.0,0.0,0.0,0.0,19.68,0.6838,80.32,0.0
2013-06-17,1000.0,145320.0,0.08,0.08,0.15,,145320.0,0.0,1000.0,0.0,,,,,,,,,,,,,,4100.0,0.0,0.59,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2013-07-08,6200.0,922250.0,0.51,0.47,0.91,,922250.0,0.0,6200.0,0.0,,,,6200.0,,,,,,,,0.91,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
