,ALLUX FP Equity_DX_SI_QTY,ALLUX FP Equity_DX_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLUX FP Equity_DX_SI_MV,ALLUX FP Equity_DX_DSS,ALLUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SUPPLY_SI_QTY,ALLUX FP Equity_DX_BROKER_SI_QTY,ALLUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLUX FP Equity_DX_BROKER_SI_QTY_ADD,ALLUX FP Equity_DX_SUPPLY_SI_MV_DEC,ALLUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLUX FP Equity_DX_BROKER_SI_MV_ADD,ALLUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLUX FP Equity_DX_BROKER_SI_QTY_DEC,ALLUX FP Equity_DX_SUPPLY_SI_MV,ALLUX FP Equity_DX_BROKER_SI_MV_DEC,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLUX FP Equity_DX_BROKER_SI_CON_RATIO,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLUX FP Equity_PX_LAST
1991-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18
1991-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.27
1991-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.34
1991-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9
1991-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3
1991-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.87
1991-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43
1991-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14
1991-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38
1991-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38
1991-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.38
1991-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53
1991-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75
1991-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.29
1991-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9
1991-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43
1991-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.17
1991-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.41
1991-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.69
1991-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56
1991-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56
1991-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.27
1991-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43
1991-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43
1991-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9
1991-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53
1991-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53
1991-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14
1991-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14
1991-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.14
1991-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.75
1991-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.17
1991-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85
1991-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.24
1991-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91
1991-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37
1991-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9
1991-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.42
1991-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.94
1991-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.57
1991-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.05
1991-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.69
1991-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47
1991-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47
1991-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.47
1991-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56
1991-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.21
1991-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.36
1991-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.51
1991-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.82
1991-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.66
1991-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.66
1991-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.82
1991-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85
1991-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56
1991-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.73
1991-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.04
1991-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19
1991-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.88
1991-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.34
1991-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.34
1991-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85
1991-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.94
1991-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.05
1991-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.43
1991-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19
1991-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19
1991-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.87
1991-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19
1991-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.87
1991-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.34
1991-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.58
1991-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.88
1991-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.91
1991-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22
1991-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22
1991-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22
1991-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.78
1991-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.8
1991-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15
1991-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22
1991-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.74
1991-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37
1991-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.61
1991-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54
1991-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54
1991-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.54
1991-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1
1991-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.61
1991-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.26
1991-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37
1991-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.08
1991-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.32
1991-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.88
1991-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6
1991-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.27
1991-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.27
1991-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1991-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99
1991-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.39
1991-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.08
1992-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1992-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7
1992-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.18
1992-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.11
1992-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1992-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1992-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1992-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.22
1992-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41
1992-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.41
1992-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.65
1992-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.99
1992-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79
1992-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03
1992-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08
1992-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.93
1992-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55
1992-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55
1992-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.33
1992-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.55
1992-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64
1992-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64
1992-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64
1992-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.66
1992-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2
1992-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.59
1992-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6
1992-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
1992-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05
1992-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03
1992-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79
1992-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35
1992-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28
1992-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08
1992-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36
1992-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.82
1992-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.11
1992-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75
1992-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.93
1992-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.91
1992-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.46
1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61
1992-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.67
1992-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.37
1992-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.67
1992-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
1992-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
1992-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.67
1992-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
1992-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13
1992-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13
1992-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13
1992-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13
1992-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
1992-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
1992-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.35
1992-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.82
1992-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.82
1992-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.22
1992-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83
1992-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
1992-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
1992-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
1992-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98
1992-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.28
1992-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
1992-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.32
1992-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.77
1992-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36
1992-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36
1992-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.43
1992-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35
1992-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.89
1992-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.35
1992-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03
1992-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05
1992-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74
1992-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.05
1992-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88
1992-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88
1992-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88
1992-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88
1992-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.33
1992-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
1992-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
1992-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
1992-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
1992-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4
1992-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03
1992-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
1992-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03
1992-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.18
1992-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79
1992-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0
1992-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69
1992-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69
1992-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.32
1992-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69
1992-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69
1992-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1
1992-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.35
1992-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.13
1992-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08
1992-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.08
1992-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69
1992-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.84
1992-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.69
1992-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16
1992-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16
1992-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16
1992-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3
1992-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1
1992-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7
1992-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3
1992-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.59
1992-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.59
1992-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6
1992-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.36
1993-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79
1993-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6
1993-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3
1993-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4
1993-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.23
1993-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.87
1993-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.13
1993-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.63
