,ALGEV FP Equity_DX_SI_QTY,ALGEV FP Equity_DX_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALGEV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALGEV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALGEV FP Equity_DX_SI_MV,ALGEV FP Equity_DX_DSS,ALGEV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALGEV FP Equity_DX_SUPPLY_SI_QTY,ALGEV FP Equity_DX_BROKER_SI_QTY,ALGEV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALGEV FP Equity_DX_BROKER_SI_MV_INC_x,ALGEV FP Equity_DX_BROKER_SI_QTY_ADD,ALGEV FP Equity_DX_SUPPLY_SI_MV_DEC,ALGEV FP Equity_DX_BROKER_SI_QTY_INC,ALGEV FP Equity_DX_SUPPLY_SI_QTY_DEC,ALGEV FP Equity_DX_BROKER_SI_MV_INC_y,ALGEV FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALGEV FP Equity_DX_BROKER_SI_MV_ADD,ALGEV FP Equity_DX_SUPPLY_SI_QTY_ADD,ALGEV FP Equity_DX_BROKER_SI_QTY_DEC,ALGEV FP Equity_DX_SUPPLY_SI_MV,ALGEV FP Equity_DX_BROKER_SI_MV_DEC,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_UTILIZATION_QUANTITY,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALGEV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALGEV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALGEV FP Equity_DX_ACTIVE_UTILIZATION_MV,ALGEV FP Equity_DX_BROKER_SI_CON_RATIO,ALGEV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALGEV FP Equity_DX_DEMAND_SUPPLY_RATIO,ALGEV FP Equity_PX_LAST
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,405049.96,0.48,0.0,0.0,,0.0,60.5
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.47,0.0,0.0,,0.0,61.0
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,396346.41,0.48,0.0,0.0,,0.0,59.2
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,396681.16,0.46,0.0,0.0,,0.0,59.25
2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,396681.16,0.46,0.0,0.0,,0.0,
2011-06-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,410405.99,0.46,0.0,0.0,,0.0,61.3
2011-06-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413753.51,0.48,0.0,0.0,,0.0,61.8
2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,411008.55,0.48,0.0,0.0,,0.0,61.39
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,407192.37,0.48,0.0,0.0,,0.0,60.82
2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,61.0
2011-06-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,408397.48,0.48,0.0,0.0,,0.0,
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,401970.24,0.48,0.0,0.0,,0.0,60.04
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,411745.0,0.47,0.0,0.0,,0.0,61.5
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,411745.0,0.48,0.0,0.0,,0.0,
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,411745.0,0.48,0.0,0.0,,0.0,
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,411745.0,0.48,0.0,0.0,,0.0,
2011-06-28,7833.0,400020.27,1.44,56.72,0.86,0.48,0.0,0.0,7833.0,0.0,400020.27,,,,,,,,,,7833.0,,0.48,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,58.0
2011-06-29,7833.0,400020.27,1.44,62.46,0.86,0.45,0.0,0.0,7833.0,0.0,400020.27,,,,,,,,,,,,0.45,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,
2011-06-30,7833.0,400020.27,1.44,65.6,0.86,0.45,0.0,0.0,7833.0,0.0,400020.27,,,,,,,,,,,,0.45,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,
2011-07-01,7833.0,344845.06,1.44,67.76,0.86,0.45,0.0,0.0,7833.0,0.0,344845.06,,,,,,,,,,,,0.45,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,50.0
2011-07-04,7833.0,413814.08,1.44,66.87,0.86,0.39,0.0,0.0,7833.0,0.0,413814.08,,,,,,,,,,,,0.39,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,60.0
2011-07-05,7833.0,413814.08,1.44,76.74,0.86,0.47,0.0,0.0,7833.0,0.0,413814.08,,,,,,,,,,,,0.47,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,60.0
2011-07-06,7833.0,413814.08,1.44,76.25,0.86,0.47,0.0,0.0,7833.0,0.0,413814.08,,,,,,,,,,,,0.47,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,
2011-07-07,7833.0,379329.57,1.44,76.25,0.86,0.47,0.0,0.0,7833.0,0.0,379329.57,,,,,,,,,,,,0.47,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,55.0
2011-07-08,7833.0,400020.27,1.44,75.71,0.86,0.43,0.0,0.0,7833.0,0.0,400020.27,,,,,,,,,,,,0.43,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,58.0
2011-07-11,7833.0,406917.17,1.44,77.73,0.86,0.45,0.0,0.0,7833.0,0.0,406917.17,,,,,,,,,,,,0.45,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,1.0,59.0
2011-07-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.45,,7833.0,,,,,,0.0,,0.0,0.0,7833.0,390364.61,0.46,0.0,0.0,,0.0,56.6
2011-07-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,391743.99,0.44,0.0,0.0,,0.0,56.8
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.44,0.0,0.0,,0.0,58.0
2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.45,0.0,0.0,,0.0,
2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,379329.57,0.45,0.0,0.0,,0.0,55.0
2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,389674.92,0.43,0.0,0.0,,0.0,56.5
2011-07-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,395882.13,0.44,0.0,0.0,,0.0,57.4
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,396502.85,0.45,0.0,0.0,,0.0,57.49
2011-07-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.45,0.0,0.0,,0.0,58.0
2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.45,0.0,0.0,,0.0,
2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413676.14,0.45,0.0,0.0,,0.0,59.98
2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,414020.98,0.47,0.0,0.0,,0.0,60.03
2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413745.11,0.47,0.0,0.0,,0.0,59.99
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413745.11,0.47,0.0,0.0,,0.0,59.99
2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,428573.44,0.47,0.0,0.0,,0.0,62.14
2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,414158.92,0.49,0.0,0.0,,0.0,60.05
2011-08-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,393192.34,0.47,0.0,0.0,,0.0,57.01
2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413676.14,0.45,0.0,0.0,,0.0,59.98
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413538.2,0.47,0.0,0.0,,0.0,59.96
2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,393123.37,0.47,0.0,0.0,,0.0,57.0
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,389674.92,0.45,0.0,0.0,,0.0,56.5
2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,386364.41,0.44,0.0,0.0,,0.0,56.02
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,379260.6,0.44,0.0,0.0,,0.0,54.99
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,346293.41,0.43,0.0,0.0,,0.0,50.21
2011-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,380019.26,0.39,0.0,0.0,,0.0,55.1
2011-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,389674.92,0.43,0.0,0.0,,0.0,56.5
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,389674.92,0.44,0.0,0.0,,0.0,56.5
2011-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,393123.37,0.44,0.0,0.0,,0.0,57.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,388985.23,0.45,0.0,0.0,,0.0,56.4
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.44,0.0,0.0,,0.0,58.9
2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.46,0.0,0.0,,0.0,
2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406848.21,0.46,0.0,0.0,,0.0,58.99
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406848.21,0.46,0.0,0.0,,0.0,58.99
2011-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.46,0.0,0.0,,0.0,58.9
2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.46,0.0,0.0,,0.0,
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.46,0.0,0.0,,0.0,
2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406158.52,0.46,0.0,0.0,,0.0,58.89
2011-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406158.52,0.46,0.0,0.0,,0.0,
2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406158.52,0.46,0.0,0.0,,0.0,
2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,388985.23,0.46,0.0,0.0,,0.0,56.4
2011-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413124.39,0.44,0.0,0.0,,0.0,59.9
2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,413124.39,0.47,0.0,0.0,,0.0,
2011-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.47,0.0,0.0,,0.0,58.9
2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,406227.48,0.46,0.0,0.0,,0.0,
2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,405537.79,0.46,0.0,0.0,,0.0,58.8
2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,380777.92,0.46,0.0,0.0,,0.0,55.21
2011-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,404848.1,0.43,0.0,0.0,,0.0,58.7
2011-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,404848.1,0.46,0.0,0.0,,0.0,
2011-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,405537.79,0.46,0.0,0.0,,0.0,58.8
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,405537.79,0.46,0.0,0.0,,0.0,58.8
2011-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,405537.79,0.46,0.0,0.0,,0.0,
2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.46,0.0,0.0,,0.0,58.0
2011-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,400020.27,0.45,0.0,0.0,,0.0,
2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,381398.64,0.45,0.0,0.0,,0.0,55.3
2011-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,379260.6,0.43,0.0,0.0,,0.0,54.99
2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.43,0.0,0.0,,0.0,53.0
2011-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,359328.56,0.42,0.0,0.0,,0.0,52.1
2011-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.41,0.0,0.0,,0.0,53.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.42,0.0,0.0,,0.0,53.0
2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.42,0.0,0.0,,0.0,
2011-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365466.8,0.42,0.0,0.0,,0.0,52.99
2011-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365466.8,0.42,0.0,0.0,,0.0,52.99
2011-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365466.8,0.42,0.0,0.0,,0.0,
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.42,0.0,0.0,,0.0,53.0
2011-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,360018.25,0.42,0.0,0.0,,0.0,52.2
2011-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,359328.56,0.41,0.0,0.0,,0.0,52.1
2011-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,360018.25,0.41,0.0,0.0,,0.0,52.2
2011-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.41,0.0,0.0,,0.0,53.0
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.42,0.0,0.0,,0.0,53.0
2011-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.42,0.0,0.0,,0.0,
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,362087.32,0.42,0.0,0.0,,0.0,52.5
2011-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,365535.77,0.41,0.0,0.0,,0.0,53.0
2011-10-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,344845.06,0.42,0.0,0.0,,0.0,50.0
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,364846.08,0.39,0.0,0.0,,0.0,52.9
2011-10-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,364846.08,0.41,0.0,0.0,,0.0,52.9
2011-10-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,364846.08,0.41,0.0,0.0,,0.0,
2011-10-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,364846.08,0.41,0.0,0.0,,0.0,
2011-10-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,52.0
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,
2011-10-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,52.0
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,
2011-11-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,52.0
2011-11-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,362087.32,0.41,0.0,0.0,,0.0,52.5
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,52.0
2011-11-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,52.0
2011-11-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,
2011-11-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,358638.87,0.41,0.0,0.0,,0.0,
2011-11-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,342086.3,0.41,0.0,0.0,,0.0,49.6
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,342086.3,0.39,0.0,0.0,,0.0,
2011-11-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,342086.3,0.39,0.0,0.0,,0.0,49.6
2011-11-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,344776.09,0.39,0.0,0.0,,0.0,49.99
2011-11-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,344776.09,0.39,0.0,0.0,,0.0,
2011-11-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,7833.0,344776.09,0.39,0.0,0.0,,0.0,
