,PDJE FP Equity_DX_SI_QTY,PDJE FP Equity_DX_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PDJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PDJE FP Equity_DX_SI_MV,PDJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SUPPLY_SI_QTY,PDJE FP Equity_DX_BROKER_SI_QTY,PDJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PDJE FP Equity_DX_BROKER_SI_QTY_ADD,PDJE FP Equity_DX_SUPPLY_SI_MV_DEC,PDJE FP Equity_DX_SUPPLY_SI_QTY_DEC,PDJE FP Equity_DX_BROKER_SI_MV_ADD,PDJE FP Equity_DX_SUPPLY_SI_QTY_ADD,PDJE FP Equity_DX_BROKER_SI_QTY_DEC,PDJE FP Equity_DX_SUPPLY_SI_MV,PDJE FP Equity_DX_BROKER_SI_MV_DEC,PDJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PDJE FP Equity_DX_UTILIZATION_QUANTITY,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PDJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PDJE FP Equity_DX_ACTIVE_UTILIZATION_MV,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PDJE FP Equity_DX_BROKER_SI_CON_RATIO,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PDJE FP Equity_DX_DEMAND_SUPPLY_RATIO,PDJE FP Equity_PX_LAST
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.125
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.72
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.51
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.435
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24
2020-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.145
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.655
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.685
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.78
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.885
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.085
2020-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.385
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.69
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.575
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.49
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.49
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.375
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.22
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.325
2020-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.245
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.495
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.77
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.725
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.865
2020-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.645
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.74
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.195
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.935
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.465
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.38
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.62
2020-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.455
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.335
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.515
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.64
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.725
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.595
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.77
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.04
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.94
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.135
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.635
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.675
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.525
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.825
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.87
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.955
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.055
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.11
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.365
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.15
2020-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.855
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.73
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.74
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.805
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.27
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.825
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.69
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.105
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.465
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.91
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.945
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.775
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.73
2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.65
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.905
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.615
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.64
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.09
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.905
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61
2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.705
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.105
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.965
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.925
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85
2020-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.56
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.725
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.785
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.795
2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.685
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.695
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.52
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.465
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.62
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.67
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.66
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.795
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.695
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.715
2020-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.665
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.45
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.545
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.03
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.205
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.135
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.345
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.38
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.505
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.37
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.33
2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.53
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.49
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.325
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.18
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.335
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.125
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.74
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.88
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.45
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.34
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.71
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.725
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.725
2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.765
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.92
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.84
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.895
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.775
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.735
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.855
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.615
2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.875
2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.95
2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.865
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.735
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.735
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.865
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.04
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.21
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.325
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.39
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.525
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.145
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.405
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.27
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.55
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.735
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.905
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.855
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.815
2021-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.98
2021-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.815
2021-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.96
2021-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.025
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.92
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.17
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.005
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.775
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.945
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.08
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.925
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.815
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.72
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.655
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.795
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.185
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.265
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.485
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.895
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.84
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.995
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.885
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.815
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.33
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.735
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.945
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.985
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.105
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.935
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.05
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.16
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.23
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.15
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.09
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.155
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.165
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.21
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.015
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.99
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.055
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.145
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.93
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.14
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.245
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.145
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.335
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.54
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.415
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.585
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.745
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.865
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.98
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.06
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.82
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.065
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.74
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.075
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.125
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.265
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.16
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.26
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.21
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.495
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.99
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.195
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.47
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.37
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.335
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17
2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.16
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.13
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.215
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.56
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.555
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.72
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.825
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.805
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.765
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.815
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.48
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.71
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.82
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.775
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.815
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.725
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.73
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.755
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.725
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.52
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.495
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.59
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.375
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.34
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.36
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.145
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.275
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.11
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.105
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.195
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.815
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.87
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.03
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.365
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.39
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.605
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.23
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.425
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25
2021-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.125
2021-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.91
2021-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.77
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.86
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.635
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.32
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.78
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.065
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.09
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.12
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.245
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.16
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.275
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.43
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.415
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.235
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.635
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.615
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.765
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.685
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.065
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.165
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.285
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.41
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.22
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.175
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.505
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.27
