,ATLD FP Equity_DX_SI_QTY,ATLD FP Equity_DX_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATLD FP Equity_DX_SI_MV,ATLD FP Equity_DX_DSS,ATLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SUPPLY_SI_QTY,ATLD FP Equity_DX_BROKER_SI_QTY,ATLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATLD FP Equity_DX_BROKER_SI_QTY_ADD,ATLD FP Equity_DX_SUPPLY_SI_MV_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATLD FP Equity_DX_BROKER_SI_MV_ADD,ATLD FP Equity_DX_BROKER_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_MV,ATLD FP Equity_DX_BROKER_SI_MV_DEC,ATLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATLD FP Equity_DX_UTILIZATION_QUANTITY,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATLD FP Equity_DX_ACTIVE_UTILIZATION_MV,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATLD FP Equity_DX_BROKER_SI_CON_RATIO,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATLD FP Equity_DX_DEMAND_SUPPLY_RATIO,ATLD FP Equity_PX_LAST
1995-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1995-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1995-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1995-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2832
1995-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1995-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.8872
1995-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1995-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1995-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7195
1995-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1995-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1995-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2832
1995-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1995-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1995-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1995-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1431
1995-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1995-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6705
1995-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1995-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1995-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8563
1995-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.713
1995-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1995-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1995-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1995-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1995-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1995-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1995-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1995-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8106
1995-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1995-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1995-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7039
1995-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7039
1995-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7039
1995-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1995-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5514
1995-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4447
1995-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3808
1995-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1995-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1995-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1995-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1995-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1995-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1995-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1995-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1995-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1996-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82
1996-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82
1996-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82
1996-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9997
1996-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9416
1996-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1996-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1996-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1996-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1996-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9264
1996-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1996-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1996-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1996-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1996-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1996-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1996-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2647
1996-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.2647
1996-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1996-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8382
1996-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1996-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4298
1996-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2774
1996-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3445
1996-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1996-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1996-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1996-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1996-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1996-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1996-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9572
1996-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1996-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1996-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0396
1996-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5576
1996-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1996-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1431
1996-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3017
1996-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3017
1996-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1996-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1996-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1996-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1996-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1996-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1996-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7892
1996-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8836
1996-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9598
1996-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8836
1996-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8836
1996-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1996-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1996-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1996-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1996-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.869
1996-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3445
1997-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9361
1997-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5518
1997-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.8959
1997-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9663
1997-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8596
1997-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2955
1997-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1997-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5239
1997-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5239
1997-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4447
1997-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1997-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3808
1997-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6215
1997-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1997-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1997-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.362
1997-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7921
1997-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7921
1997-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1304
1997-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1997-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8074
1997-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3348
1997-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1997-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1997-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1997-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1997-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1997-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0088
1997-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5239
1997-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1997-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1997-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0396
1997-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1249
1997-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1249
1997-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9572
1997-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0425
1997-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.8473
1997-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1997-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5333
1997-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.4142
1997-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6705
1997-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6705
1997-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6705
1997-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5333
1998-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4019
1998-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4019
1998-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2894
1998-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2284
1998-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1246
1998-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0759
1998-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0759
1998-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0607
1998-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8563
1998-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1917
1998-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.085
1998-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1518
1998-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4172
1998-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0088
1998-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0299
1998-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9689
1998-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.481
1998-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.2465
1998-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.399
1998-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1998-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7039
1998-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5333
1998-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8255
1998-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4843
1998-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1998-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.097
1998-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.097
1998-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35
1998-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.35
1998-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5025
1998-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5025
1998-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1998-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1998-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4077
1998-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9141
1998-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7311
1998-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.978
1998-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8255
1998-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.301
1998-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8255
1998-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8255
1998-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5025
1998-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8745
1998-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1998-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1612
1998-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5333
1998-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1998-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1998-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.497
1999-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.63
1999-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9
1999-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
1999-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
1999-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
1999-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0
1999-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75
1999-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
1999-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
1999-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
1999-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.99
1999-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.95
1999-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9
