,GET FP Equity_DX_SI_QTY,GET FP Equity_DX_SHORT_INTEREST_VALUE,GET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GET FP Equity_DX_SI_MV,GET FP Equity_DX_DSS,GET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY,GET FP Equity_DX_BROKER_SI_QTY,GET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GET FP Equity_DX_BROKER_SI_MV_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_INC_x,GET FP Equity_DX_BROKER_SI_MV_INC_x,GET FP Equity_DX_SUPPLY_SI_MV_NEW,GET FP Equity_DX_BROKER_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_NEW,GET FP Equity_DX_SUPPLY_SI_MV_DEC,GET FP Equity_DX_BROKER_SI_QTY_INC,GET FP Equity_DX_SUPPLY_SI_QTY_DEC,GET FP Equity_DX_BROKER_SI_MV_NEW_y,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GET FP Equity_DX_BROKER_SI_MV_INC_y,GET FP Equity_DX_SUPPLY_SI_QTY_INC_y,GET FP Equity_DX_BROKER_SI_MV_ADD,GET FP Equity_DX_SUPPLY_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_DEC,GET FP Equity_DX_SUPPLY_SI_MV,GET FP Equity_DX_BROKER_SI_MV_DEC,GET FP Equity_DX_SUPPLY_SI_MV_RMV,GET FP Equity_DX_BROKER_SI_MV_RMV,GET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GET FP Equity_DX_UTILIZATION_QUANTITY,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GET FP Equity_DX_ACTIVE_UTILIZATION_MV,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GET FP Equity_DX_BROKER_SI_CON_RATIO,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GET FP Equity_DX_DEMAND_SUPPLY_RATIO,GET FP Equity_PX_LAST
2008-01-16,2164084.0,19882774.79,3.62,18.32,3.62,23.92,1.0,13738905.1,994962.0,1495372.0,9141329.71,,,,,,,,,,,,,,,,,,10.44,,,,100.0,89.4,0.0,0.0,,0.0,100.0,23.37,0.2683,42.23,1.9444,10.45
2008-01-17,2134652.0,19462222.34,3.57,17.69,3.57,23.51,1.0,13365387.06,989962.0,1465940.0,9025761.84,,,,,,,,0.1,,5000.0,,,,,,,29432.0,10.34,0.33,,,100.0,88.95,0.0,0.0,,0.0,100.0,23.88,0.2734,43.11,1.9179,10.37
2008-01-18,2052900.0,18139296.73,3.43,16.96,3.43,22.49,1.0,12230599.09,989962.0,1384188.0,8747242.67,,,,,,,,,,,,,,,,,81752.0,10.27,0.88,,,100.0,92.15,0.0,0.0,,0.0,100.0,25.32,0.2902,45.42,1.9109,10.05
2008-01-21,2055900.0,17081278.9,3.44,16.7,3.44,22.0,1.0,11525339.32,989962.0,1387188.0,8225019.22,,,,0.0,,,,,3000.0,,,,0.0,,,,,9.97,,,,100.0,85.75,0.0,0.0,,0.0,100.0,25.67,0.2879,44.93,1.7809,9.45
2008-01-22,2046900.0,17060492.03,3.42,15.94,3.42,20.79,1.0,11486914.55,989962.0,1378188.0,8251130.4,,,,0.27,,,,,23500.0,,,,0.27,,,,32500.0,9.3,0.35,,,100.0,88.95,0.0,0.0,,0.0,100.0,28.75,0.2964,44.36,1.8391,9.48
2008-01-23,2035150.0,16640484.3,3.4,15.27,3.4,20.72,1.0,11172734.24,989962.0,1366438.0,8094463.36,,,,,,,,,,,,,,,,,11750.0,9.39,0.17,,,100.0,88.96,0.0,0.0,,0.0,100.0,27.9,0.2971,44.94,1.8288,9.3
2008-01-24,2047650.0,17552821.25,3.43,14.91,3.43,20.52,1.0,11820502.64,989962.0,1378938.0,8486130.95,,,,,,12500.0,,,,,,,,,0.12,,,9.19,,,,100.0,88.88,0.0,0.0,,0.0,100.0,27.9,0.2905,44.21,1.8384,9.75
2008-01-25,2046350.0,17703600.59,3.42,14.81,3.42,21.31,1.0,11918368.27,989962.0,1377638.0,8564464.46,,,,,,,,,,,,,,,,,1300.0,9.68,0.0,,,100.0,88.96,0.0,0.0,,0.0,100.0,27.23,0.2933,44.96,1.8389,9.84
2008-01-28,2148427.0,18511144.29,3.59,15.49,3.59,22.49,1.0,12749429.18,989962.0,1479715.0,8529649.57,,,,1.12,,,,,102077.0,,,,1.12,,,,,9.71,,,,100.0,89.19,0.0,0.0,,0.0,100.0,25.29,0.2605,42.11,1.9356,9.8
2008-01-29,2126088.0,18692518.75,3.56,15.28,3.56,22.31,1.0,12813217.61,989962.0,1457376.0,8703724.05,,,,,,,,,,,,,,,,,22339.0,9.72,0.2,,,100.0,89.19,0.0,0.0,,0.0,100.0,25.59,0.2637,42.44,1.9155,10.0
2008-01-30,2286088.0,20079135.99,3.82,16.02,3.82,23.96,1.0,11966001.73,989962.0,1362376.0,8695020.32,,,,,,,,,,,,,,,,,95000.0,9.86,0.94,,,100.0,92.32,0.0,0.0,,0.0,100.0,23.22,0.2347,38.43,2.132,9.99
2008-01-31,1303445.0,11287961.77,2.18,9.12,2.18,13.18,1.0,3288525.09,989962.0,379733.0,8573168.19,,,,,,,,,,,,,,,,,284571.0,9.88,4.0,,6.79,100.0,85.8,0.0,0.0,,0.0,100.0,16.19,0.2188,37.06,1.1297,9.85
2008-02-01,2124011.0,18674257.82,3.55,15.22,3.55,22.34,1.0,12794956.68,989962.0,1455299.0,8703724.05,6.88,,,,,377494.0,698072.0,,,,6.88,,,,4.92,,,9.76,,,,100.0,89.2,0.0,0.0,,0.0,100.0,25.42,0.2649,42.68,1.9138,10.0
2008-02-04,2072011.0,18217074.96,3.47,14.95,3.47,21.83,1.0,12337773.82,989962.0,1403299.0,8703724.05,,,,,,,,,,,,,,,,,52000.0,9.88,0.45,,,100.0,89.2,0.0,0.0,,0.0,100.0,25.23,0.2629,42.53,1.867,10.0
2008-02-05,1441011.0,12213240.77,2.41,10.17,2.41,15.64,1.0,11893613.97,71462.0,1403299.0,605673.8,,,,,,,,9.18,,918500.0,,,,,,,,0.7,,,,100.0,6.44,0.0,0.0,,0.0,100.0,25.05,0.2602,42.24,1.2984,9.64
2008-02-06,2072011.0,17743431.02,3.47,15.02,3.47,21.61,1.0,12016991.71,989962.0,1403299.0,8477427.22,,,,,,,,,,,,,,,,918500.0,,9.56,,,,100.0,89.2,0.0,0.0,,0.0,100.0,25.13,0.2628,42.55,1.867,9.74
2008-02-07,2072011.0,17233352.92,3.47,15.77,3.47,21.69,1.0,11671534.04,989962.0,1403299.0,8233722.95,,,,,,,,,,,,,,,,,,9.68,,,,100.0,89.2,0.0,0.0,,0.0,100.0,25.18,0.2633,42.6,1.867,9.46
2008-02-08,2060011.0,17695005.09,3.45,15.66,3.45,20.91,1.0,11950927.88,989962.0,1391299.0,8503538.39,,254639.0,,,2.41,,,2.71,,254639.0,,254639.0,,,,,12000.0,9.37,0.47,,,100.0,92.34,0.0,0.0,,0.0,100.0,26.04,0.2555,41.05,1.9216,9.77
2008-02-11,2060011.0,17187881.1,3.45,16.47,3.45,21.36,1.0,11608424.32,989962.0,1391299.0,8259834.12,,,,,,,,,,,,,,,,,,9.65,,,,100.0,92.97,0.0,0.0,,0.0,100.0,25.68,0.2586,41.69,1.9345,9.49
2008-02-12,2053011.0,16948975.71,3.43,16.48,3.43,20.85,1.0,11428311.94,989962.0,1384299.0,8172796.88,,,,0.13,,,,,15000.0,,,,0.13,,,,22000.0,9.38,0.39,,,100.0,92.97,0.0,0.0,,0.0,100.0,26.14,0.2485,39.96,1.928,9.39
2008-02-13,2040011.0,17038945.09,3.41,16.12,3.41,20.62,1.0,11453609.0,989962.0,1371299.0,8268537.84,,,,,,,,0.1,,5000.0,,,,,,5000.0,13000.0,9.3,0.18,,,100.0,93.38,0.0,0.0,,0.0,100.0,26.44,0.2446,39.21,1.9243,9.5
2008-02-14,2057011.0,17180935.53,3.44,16.31,3.44,20.92,1.0,11595599.45,989962.0,1388299.0,8268537.84,,,,0.17,,,,,17000.0,,,,0.17,,,,,9.38,,,,100.0,96.24,0.0,0.0,,0.0,100.0,26.05,0.2421,39.02,1.9997,9.5
2008-02-15,2044561.0,16897191.06,3.42,16.38,3.42,20.75,1.0,11370647.99,989962.0,1375849.0,8181500.6,,,,,,,,,,,,,,,,,12450.0,9.39,0.17,,,100.0,93.38,0.0,0.0,,0.0,100.0,25.22,0.242,39.48,1.9286,9.4
2008-02-18,2157561.0,17546536.52,3.61,17.6,3.61,21.67,1.0,12108182.97,989962.0,1488849.0,8050944.74,,,,1.0,,,,,113000.0,,,,1.0,,,,,9.31,,,,100.0,93.38,0.0,0.0,,0.0,100.0,23.63,0.2638,43.4,2.0352,9.25
2008-02-19,2132561.0,17399470.32,3.57,17.84,3.57,21.1,1.0,11984273.64,984962.0,1468849.0,8036261.14,,,,,,,,,,,,,,,,,20000.0,9.09,0.2,0.05,,100.0,93.86,0.0,0.0,5000.0,0.0,100.0,24.2,0.2689,43.84,2.0321,9.28
2008-02-20,2134561.0,17077982.0,3.57,18.54,3.57,21.21,1.0,11751820.06,986962.0,1468849.0,7896386.78,,,2000.0,,,,,,,,,,,2000.0,,,,9.15,,,,100.0,94.05,0.0,0.0,,0.0,100.0,24.08,0.2681,43.79,2.034,9.1
2008-02-21,2129561.0,19060068.25,3.56,18.53,3.56,20.86,1.0,13101790.39,906962.0,1463849.0,8117521.7,,,,,,,,0.86,,80000.0,,,,,,,5000.0,8.29,0.18,,,100.0,86.42,0.0,0.0,,0.0,100.0,24.44,0.2652,43.23,2.0293,10.18
2008-02-22,2147061.0,18876912.91,3.59,17.26,3.59,22.65,1.0,12980027.81,966962.0,1476349.0,8501508.55,,,78750.0,0.11,,,,0.0,12500.0,18750.0,,,0.11,78750.0,,,,9.83,,,,100.0,96.27,0.0,0.0,,0.0,100.0,23.28,0.2767,45.26,2.1376,10.0
2008-02-25,2109561.0,19697140.99,3.53,17.59,3.53,22.24,1.0,13434649.02,966962.0,1438849.0,9028602.08,,,,,,,,,,,,,,,,,37500.0,9.7,0.24,,,100.0,92.59,0.0,0.0,,0.0,100.0,23.62,0.2783,45.3,2.0199,10.62
2008-02-26,2129561.0,21437896.02,3.56,17.81,3.56,23.4,1.0,14685962.59,966962.0,1458849.0,9734227.3,,,,0.23,,,,,20000.0,,,,0.23,,,,,10.27,,,,100.0,96.56,0.0,0.0,,0.0,100.0,22.73,0.2793,45.79,2.1266,11.45
2008-02-27,2144561.0,21777447.57,3.59,17.58,3.59,24.97,1.0,14966545.29,966962.0,1473849.0,9819242.38,,,,0.22,,,,,15000.0,,,,0.22,,,,,11.02,,,,100.0,96.56,0.0,0.0,,0.0,100.0,21.63,0.2818,46.46,2.1416,11.55
2008-02-28,2144561.0,21117524.92,3.59,18.26,3.59,25.22,1.0,14513013.61,966962.0,1473849.0,9521689.58,,,,,,,,,,,,,,,,,,11.11,,,,100.0,93.62,0.0,0.0,,0.0,100.0,21.42,0.2807,46.39,2.0762,11.2
2008-02-29,2147061.0,21217650.11,3.59,18.41,3.59,24.72,1.0,14589551.26,966962.0,1476349.0,9555695.62,,,,0.03,,,,,2500.0,,,,0.03,,,,,10.83,,,,100.0,93.62,0.0,0.0,,0.0,100.0,21.69,0.2763,45.77,2.0787,11.24
2008-03-03,2132061.0,20057185.57,3.57,18.89,3.57,24.51,1.0,13747518.51,966962.0,1461349.0,9096614.15,,,,,,,,,,,,,,,,,15000.0,10.83,0.24,,,100.0,96.56,0.0,0.0,,0.0,100.0,21.95,0.2834,46.54,2.1291,10.7
2008-03-04,2132061.0,18913738.54,3.57,19.68,3.57,23.56,1.0,12963781.48,966962.0,1461349.0,8578022.13,,,,,,,,,,,,,,,,,,10.31,,,,100.0,82.97,0.0,0.0,,0.0,100.0,22.55,0.2805,45.92,1.8295,10.09
2008-03-05,2213233.0,20528923.93,3.7,21.19,3.7,24.34,1.0,14307710.16,966962.0,1542521.0,8969091.53,,,,,,81172.0,,,,,,,,,1.22,,,9.76,,,,100.0,82.89,0.0,0.0,,0.0,100.0,20.94,0.2484,42.89,1.8972,10.55
2008-03-06,2213233.0,21268354.37,3.7,21.26,3.7,24.7,1.0,14823058.96,966962.0,1542521.0,9292148.85,,,,,,,,,,,,,,,,,,10.18,,,,100.0,88.56,0.0,0.0,,0.0,100.0,20.99,0.2476,42.75,2.027,10.93
2008-03-07,2227633.0,21191294.76,3.73,21.58,3.73,25.32,1.0,14810865.09,966962.0,1556921.0,9198632.26,,,,0.18,,,,,14400.0,,,,0.18,,,,,10.57,,,,100.0,93.09,0.0,0.0,,0.0,100.0,20.71,0.2429,42.15,2.1445,10.82
2008-03-10,2227633.0,20799588.76,3.73,22.1,3.73,24.77,1.0,14537096.79,966962.0,1556921.0,9028602.08,,,,,,,,,,,,,,,,,,10.47,,,,100.0,96.45,0.0,0.0,,0.0,100.0,18.49,0.2469,43.51,2.2219,10.62
2008-03-11,2206633.0,20234897.37,3.69,22.3,3.69,24.19,1.0,14139466.41,960962.0,1541921.0,8812053.22,,,,,,,,0.2,,6000.0,,,,,,,15000.0,10.22,0.18,,,100.0,96.28,0.0,0.0,,0.0,100.0,18.72,0.2481,43.68,2.2109,10.43
2008-03-12,2206633.0,20273698.7,3.69,23.55,3.69,23.79,1.0,14166579.48,960962.0,1541921.0,8828950.74,,,,,,,,,,,,,,,,,,9.93,,,,100.0,95.98,0.0,0.0,,0.0,100.0,18.71,0.2458,43.36,2.2041,10.45
2008-03-13,2197233.0,19762338.58,3.68,24.22,3.68,23.84,1.0,13738819.32,965962.0,1527521.0,8688049.06,,,5500.0,,,,,0.0,,500.0,,,,5500.0,,,14400.0,10.03,0.05,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.77,0.2475,43.58,2.1947,10.23
2008-03-14,3152572.0,28715167.78,5.27,35.45,5.27,33.22,2.0,22615103.31,965962.0,2482860.0,8798454.37,,,,9.74,,,,,956339.0,,,,9.74,,,,1000.0,9.85,0.02,,,100.0,96.48,0.0,0.0,,0.0,100.0,27.55,0.2715,41.84,3.1489,10.36
2008-03-17,3166972.0,27704728.16,5.3,36.6,5.3,33.71,2.0,21846075.51,965962.0,2497260.0,8450252.99,,,,0.29,,,,,14400.0,,,,0.29,,,,,9.97,,,,100.0,96.48,0.0,0.0,,0.0,100.0,27.48,0.2744,42.27,3.1633,9.95
2008-03-18,3176372.0,28485124.34,5.31,38.71,5.31,33.05,2.0,22479269.36,965962.0,2506660.0,8662570.91,,,,0.0,,,,,9400.0,,,,0.0,,,,,9.65,,,,100.0,96.48,0.0,0.0,,0.0,100.0,26.84,0.2708,42.14,3.1727,10.2
2008-03-19,2128979.0,18717936.36,3.56,26.15,3.56,22.71,1.0,12829843.25,965962.0,1459267.0,8492716.58,,,,0.08,,,,,10000.0,,,,0.08,,,,956339.0,9.85,9.62,,1.09,100.0,96.46,0.0,0.0,,0.0,100.0,19.69,0.2671,45.23,2.1259,10.0
2008-03-20,2230033.0,19214272.88,3.73,27.46,3.73,23.59,1.0,13443941.63,965962.0,1560321.0,8322862.25,1.1,,,,,,101054.0,,,,1.1,,,,,,,9.75,,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.42,0.2349,41.91,2.2274,9.8
2008-03-21,2230033.0,19214272.88,3.73,27.56,3.73,23.18,1.0,13443941.63,965962.0,1560321.0,8322862.25,,,,,,,,,,,,,,,,,,9.47,,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.59,0.2329,41.58,2.2274,
2008-03-24,2230033.0,19214272.88,3.73,27.56,3.73,23.12,1.0,13368550.42,965962.0,1551571.0,8322862.25,,,,,,,,,,,,,,,,,8750.0,9.47,0.11,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.64,0.2344,41.74,2.2274,
2008-03-25,2230033.0,19273092.08,3.73,27.56,3.73,23.1,1.0,13485096.55,965962.0,1560321.0,8348340.39,,,,0.07,,,,,8750.0,,,,0.07,,,,,9.68,,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.66,0.237,42.1,2.2274,9.83
2008-03-26,2230033.0,19488762.49,3.73,27.82,3.73,22.95,1.0,13635997.94,965962.0,1560321.0,8441760.28,,,,,,,,,,,,,,,,,,9.41,,,,100.0,96.48,0.0,0.0,,0.0,100.0,18.65,0.2372,42.13,2.2274,9.94
2008-03-27,2230033.0,20155380.12,3.73,28.25,3.73,23.32,1.0,14102420.4,965962.0,1560321.0,8730512.64,,,,,,,,,,,,,,,,,,9.62,,,,100.0,92.7,0.0,0.0,,0.0,100.0,18.53,0.2365,42.08,2.1401,10.28
2008-03-28,1712363.0,15732535.28,2.86,21.65,2.86,18.5,1.0,14335631.63,185792.0,1560321.0,1706985.72,,,,,,,,7.73,,780170.0,,,,,,,,1.88,,,,59.13,18.55,128391.0,1179607.32,,1.29,59.44,18.07,0.2404,42.77,1.7099,10.45
2008-03-31,2199033.0,20300542.06,3.68,28.08,3.68,23.63,1.0,14404223.17,869962.0,1560321.0,8031121.03,,,,,,,,,,,,,,,,684170.0,,9.11,,,,100.0,84.11,0.0,0.0,,0.0,100.0,18.05,0.2389,42.59,2.126,10.5
2008-04-01,2054929.0,19837445.66,3.44,26.39,3.44,22.66,1.0,13807735.02,705858.0,1430321.0,6814064.97,,,,,,,,1.65,,164104.0,,,,,,,130000.0,7.5,1.17,,,100.0,70.52,0.0,0.0,,0.0,100.0,19.84,0.2364,41.24,2.053,10.98
2008-04-02,2205929.0,21062404.26,3.69,25.99,3.69,24.91,1.0,13656830.81,856858.0,1430321.0,8181355.61,,,151000.0,,,,,,,,,,,151000.0,,,,9.37,,,,100.0,85.6,0.0,0.0,,0.0,100.0,18.08,0.2107,38.35,2.2038,10.86
2008-04-03,2316582.0,21711582.09,3.87,26.95,3.87,25.94,1.0,13958286.45,1067661.0,1489321.0,10006384.17,,182803.0,28000.0,0.71,1.99,,,,65000.0,,,182803.0,0.71,28000.0,,,6000.0,11.61,0.06,,,100.0,89.73,0.0,0.0,,0.0,100.0,17.48,0.1912,36.44,1.947,10.66
2008-04-04,2142929.0,20479715.3,3.58,25.02,3.58,23.73,1.0,14233262.08,884858.0,1489321.0,8456481.72,,,,,,,,,,,,,,,,,,9.42,,1.99,,100.0,88.4,0.0,0.0,182803.0,0.0,100.0,19.13,0.2232,40.04,2.1409,10.87
2008-04-07,2337232.0,23199699.23,3.91,27.54,3.91,26.33,1.0,14845251.72,1072911.0,1495571.0,10649868.09,,188053.0,,0.11,2.04,,,,6250.0,,,188053.0,0.11,,,,,11.7,,,,100.0,82.09,0.0,0.0,,0.0,100.0,18.93,0.222,39.93,1.7882,11.29
2008-04-08,2337232.0,24412083.86,3.91,30.61,3.91,26.94,1.0,15621044.33,1072911.0,1495571.0,11206415.67,,,,,,,,,,,,,,,,,,12.01,,,,100.0,90.17,0.0,0.0,,0.0,100.0,18.91,0.2262,40.58,1.9643,11.88
2008-04-09,2149179.0,23241507.21,3.59,25.19,3.59,26.05,1.0,16165192.87,884858.0,1494821.0,9568971.96,,,,,,,,,,,,,,,,,750.0,10.47,0.01,2.03,,100.0,88.4,0.0,0.0,188053.0,0.0,100.0,18.68,0.2273,40.83,2.1471,12.3
2008-04-10,2146679.0,22742633.02,3.59,22.87,3.59,26.77,1.0,15810146.21,884858.0,1492321.0,9374480.66,,,5279.0,,,,,0.06,,5279.0,,,,5279.0,,,2500.0,10.86,0.03,,,100.0,88.83,0.0,0.0,,0.0,100.0,18.64,0.2312,41.39,2.1549,12.05
2008-04-11,2163929.0,23039536.57,3.62,23.46,3.62,26.86,1.0,15888868.93,902108.0,1492321.0,9604820.79,,,11886.0,,,,,0.01,,750.0,,,,11886.0,,6114.0,,11.06,,,,100.0,90.08,0.0,0.0,,0.0,100.0,18.33,0.2274,41.12,2.1608,12.11
2008-04-14,2159804.0,23071573.13,3.61,23.06,3.61,26.72,1.0,15834528.21,907983.0,1482321.0,9699304.28,,5875.0,,,0.07,,,,,,,5875.0,,,,,10000.0,10.97,0.13,,,100.0,90.18,0.0,0.0,,0.0,100.0,18.39,0.2278,41.22,2.1451,12.15
2008-04-15,2120204.0,23673799.18,3.55,22.12,3.55,26.22,1.0,16109151.4,907983.0,1442721.0,10138367.44,,,,,,,,,,,,,,,,,39600.0,11.05,0.58,,,100.0,90.18,0.0,0.0,,0.0,100.0,18.98,0.2165,39.35,2.1057,12.7
2008-04-16,2120204.0,23300983.45,3.55,20.71,3.55,27.05,1.0,15855463.97,907983.0,1442721.0,9978708.11,,,,,,,,,,,,,,,,,,11.46,,,,100.0,90.18,0.0,0.0,,0.0,100.0,18.94,0.2202,39.94,2.1057,12.5
2008-04-17,2111204.0,22459607.34,3.53,20.3,3.53,26.99,1.0,15241706.19,908983.0,1432721.0,9670027.74,,,1000.0,,,,,,,,,,,1000.0,,,10000.0,11.36,0.12,,,100.0,90.33,0.0,0.0,,0.0,100.0,18.74,0.2233,40.44,2.098,12.1
2008-04-18,2111204.0,23109265.4,3.53,19.67,3.53,26.73,1.0,15682581.99,908983.0,1432721.0,9949739.29,,,,,,,,,,,,,,,,,,11.04,,,,100.0,89.52,0.0,0.0,,0.0,100.0,18.43,0.2253,40.84,2.0792,12.45
2008-04-21,2192704.0,24097756.44,3.67,20.72,3.67,27.61,1.0,16641247.0,908983.0,1514221.0,9989698.08,,,,0.7,,,,,81500.0,,,,0.7,,,,,11.27,,,,100.0,89.27,0.0,0.0,,0.0,100.0,18.06,0.2387,42.83,2.1533,12.5
2008-04-22,1443582.0,15560319.75,2.41,13.92,2.41,18.39,1.0,7923606.34,938983.0,735099.0,10121264.83,,,30000.0,,,,,,,,,,,30000.0,,,,11.68,,,9.68,100.0,91.71,0.0,0.0,,0.0,100.0,17.63,0.1951,34.85,1.4099,12.26
2008-04-23,2222704.0,23782570.79,3.72,21.4,3.72,27.98,1.0,16201918.08,938983.0,1514221.0,10046965.17,9.69,,,,,,779122.0,,,,9.69,,,,,,,11.57,,,,100.0,91.71,0.0,0.0,,0.0,100.0,18.03,0.2386,42.82,2.1709,12.17
2008-04-24,2222704.0,22981350.24,3.72,21.54,3.72,27.99,1.0,15656085.18,938983.0,1514221.0,9708488.94,,,,,,,,,,,,,,,,,,11.52,,,,100.0,91.94,0.0,0.0,,0.0,100.0,17.73,0.2408,43.22,2.1763,11.76
2008-04-25,2222704.0,23821654.72,3.72,21.01,3.72,26.96,1.0,16228544.07,938983.0,1514221.0,10063476.2,,,,,,,,,,,,,,,,,,11.07,,,,100.0,91.95,0.0,0.0,,0.0,100.0,18.02,0.2313,41.8,2.1766,12.19
2008-04-28,2222704.0,23821654.72,3.72,20.91,3.72,27.52,1.0,16228544.07,938983.0,1514221.0,10063476.2,,,,,,,,,,,,,,,,,,11.42,,,,100.0,91.95,0.0,0.0,,0.0,100.0,17.75,0.2364,42.62,2.1766,
2008-04-29,2222704.0,23450357.39,3.72,21.29,3.72,27.4,1.0,15975597.12,938983.0,1514221.0,9906621.37,,,,,,,,,,,,,,,,,,11.14,,,,100.0,91.95,0.0,0.0,,0.0,100.0,18.03,0.2359,42.46,2.1766,12.0
2008-04-30,2222704.0,19541964.49,3.72,18.21,3.72,27.25,1.0,13312997.6,938983.0,1514221.0,8255517.8,,,,,,,,,,,,,,,,,,11.12,,,,100.0,92.0,0.0,0.0,,0.0,100.0,17.93,0.2413,43.17,2.1777,10.0
2008-05-01,2222704.0,19541964.49,3.72,16.42,3.72,24.04,1.0,13312997.6,938983.0,1514221.0,8255517.8,,,,,,,,,,,,,,,,,,9.45,,,,100.0,88.09,0.0,0.0,,0.0,100.0,19.98,0.2192,39.23,2.0853,
2008-05-02,2232704.0,19924332.54,1.36,16.49,1.36,24.18,1.0,13512692.56,948983.0,1514221.0,8468589.15,,,10000.0,,,,,,,,,,,10000.0,,,,9.63,,,,100.0,92.64,0.0,0.0,,0.0,100.0,19.91,0.2172,39.07,2.1795,10.15
2008-05-05,2242704.0,20072724.52,1.36,15.61,1.36,24.01,1.0,13552631.56,958983.0,1514221.0,8583121.8,,,10000.0,,,,,,,,,,,10000.0,,,,9.72,,,,100.0,93.61,0.0,0.0,,0.0,100.0,18.4,0.2208,40.21,2.1892,10.18
2008-05-06,2252704.0,20122615.41,1.37,14.95,1.37,24.16,1.0,13615332.06,958983.0,1524221.0,8566259.08,,,,,,10000.0,,,,,,,,,0.1,,,9.74,,,,100.0,93.12,0.0,0.0,,0.0,100.0,18.28,0.2183,40.0,2.1874,10.16
2008-05-07,2252704.0,19488832.25,1.37,14.42,1.37,24.22,1.0,13186502.7,958983.0,1524221.0,8296455.64,,,,,,,,,,,,,,,,,,9.79,,,,100.0,86.44,0.0,0.0,,0.0,100.0,18.24,0.2178,39.93,2.0306,9.84
2008-05-08,2252704.0,19072912.05,1.37,13.38,1.37,23.52,1.0,12905083.44,958983.0,1524221.0,8119397.14,,,,,,,,,,,,,,,,,,9.42,,,,100.0,86.67,0.0,0.0,,0.0,100.0,18.36,0.2163,39.64,2.0359,9.63
2008-05-09,2243597.0,19252239.56,1.36,12.68,1.36,22.97,1.0,13001148.46,958983.0,1515114.0,8229004.79,,,,0.04,,,,,7143.0,,,,0.04,,,,16250.0,9.2,0.22,,,100.0,86.47,0.0,0.0,,0.0,100.0,18.09,0.2163,39.68,2.023,9.76
2008-05-12,2388597.0,20832488.15,1.45,12.84,1.45,24.69,1.0,14478920.15,966126.0,1660114.0,8426205.19,,,7143.0,,,145000.0,,,,,,,,7143.0,1.47,,,9.41,,,,100.0,81.45,0.0,0.0,,0.0,100.0,16.61,0.2021,36.65,2.0137,9.92
2008-05-13,2388597.0,20433478.8,1.45,12.31,1.45,25.06,1.0,14201602.12,966126.0,1660114.0,8264816.18,,,,,,,,,,,,,,,,,,9.61,,,,100.0,81.48,0.0,0.0,,0.0,100.0,16.57,0.2025,36.84,2.0146,9.73
2008-05-14,2401222.0,20900375.9,1.46,11.23,1.46,24.62,1.0,14536769.36,968751.0,1670114.0,8432065.03,,,,0.08,,,,,10000.0,,,,0.08,,,2625.0,,9.42,,,,100.0,69.81,0.0,0.0,,0.0,100.0,16.64,0.203,36.67,1.7304,9.9
2008-05-15,2551222.0,22205984.62,1.55,11.66,1.55,26.48,1.0,15842378.08,993751.0,1820114.0,8649666.48,,,25000.0,1.53,,,,,150000.0,,,,1.53,25000.0,,,,9.85,,,,100.0,71.61,0.0,0.0,,0.0,100.0,16.54,0.1875,34.08,1.8384,9.9
2008-05-16,2623722.0,23206112.13,1.6,11.03,1.6,27.13,1.0,16739659.42,1073751.0,1892614.0,9497037.46,,,,0.84,,,,,85000.0,,,,0.84,,,80000.0,12500.0,10.57,0.12,,,100.0,71.58,0.0,0.0,,0.0,100.0,19.99,0.1893,32.91,1.7491,10.06
2008-05-19,3044722.0,31534033.49,1.85,11.01,1.85,31.92,2.0,23961984.5,1078751.0,2313614.0,11172570.16,,,5000.0,2.64,,167500.0,,,253500.0,,,,2.64,5000.0,1.69,,,10.98,,,,100.0,71.63,0.0,0.0,,0.0,100.0,17.91,0.1617,27.36,2.0216,11.78
