,FIPP FP Equity_DX_SI_QTY,FIPP FP Equity_DX_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FIPP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FIPP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FIPP FP Equity_DX_SI_MV,FIPP FP Equity_DX_DSS,FIPP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FIPP FP Equity_DX_SUPPLY_SI_QTY,FIPP FP Equity_DX_BROKER_SI_QTY,FIPP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_x,FIPP FP Equity_DX_BROKER_SI_MV_INC_x,FIPP FP Equity_DX_BROKER_SI_QTY_ADD,FIPP FP Equity_DX_SUPPLY_SI_MV_DEC,FIPP FP Equity_DX_BROKER_SI_QTY_INC,FIPP FP Equity_DX_SUPPLY_SI_QTY_DEC,FIPP FP Equity_DX_BROKER_SI_MV_INC_y,FIPP FP Equity_DX_SUPPLY_SI_QTY_INC_y,FIPP FP Equity_DX_BROKER_SI_MV_ADD,FIPP FP Equity_DX_SUPPLY_SI_QTY_ADD,FIPP FP Equity_DX_BROKER_SI_QTY_DEC,FIPP FP Equity_DX_SUPPLY_SI_MV,FIPP FP Equity_DX_BROKER_SI_MV_DEC,FIPP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FIPP FP Equity_DX_UTILIZATION_QUANTITY,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FIPP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FIPP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FIPP FP Equity_DX_ACTIVE_UTILIZATION_MV,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FIPP FP Equity_DX_BROKER_SI_CON_RATIO,FIPP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FIPP FP Equity_DX_DEMAND_SUPPLY_RATIO,FIPP FP Equity_PX_LAST
1994-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0143
1994-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.301
1994-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6059
1994-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.301
1994-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0143
1994-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2919
1994-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0143
1994-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2919
1994-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5878
1994-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1304
1994-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4353
1994-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4353
1994-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2829
1994-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4353
1994-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.8985
1994-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7765
1994-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6731
1994-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1972
1994-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7947
1994-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3344
1994-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7765
1994-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6241
1994-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9472
1994-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6241
1994-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.9472
1994-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6423
1994-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4898
1994-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4898
1994-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4898
1994-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.517
1994-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8492
1994-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3798
1994-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0688
1994-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5381
1994-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6296
1994-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3429
1994-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3429
1994-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8184
1994-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8184
1994-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1994-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7512
1994-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5988
1994-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5988
1994-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5988
1995-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9218
1995-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9218
1995-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8456
1995-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9218
1995-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5316
1995-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8395
1995-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3073
1995-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9201
1995-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2311
1995-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4064
1995-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1229
1995-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8699
1995-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4859
1995-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2696
1995-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8336
1995-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3581
1995-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.663
1995-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3429
1995-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5229
1995-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2361
1995-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1781
1995-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3335
1995-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6718
1995-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6718
1995-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7022
1995-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.626
1995-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94
1995-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6351
1995-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7876
1995-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6351
1995-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.475
1995-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3302
1995-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0253
1995-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4155
1995-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2631
1995-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6533
1995-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6914
1995-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2631
1995-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1411
1995-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1868
1995-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1335
1995-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1411
1995-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1411
1995-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8819
1995-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8972
1995-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8819
1995-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8819
1995-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8819
1996-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9124
1996-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8972
1996-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8972
1996-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8972
1996-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9582
1996-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8972
1996-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2082
1996-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6565
1996-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.242
1996-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5621
1996-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4616
1996-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3367
1996-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3701
1996-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2939
1996-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2939
1996-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9037
1996-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2757
1996-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3091
1996-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5255
1996-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6169
1996-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6322
1996-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3211
1996-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7876
1996-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94
1996-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94
1996-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2449
1996-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7175
1996-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.809
1996-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0986
1996-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8914
1996-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0834
1996-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0834
1996-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0834
1996-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8547
1996-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8914
1996-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5988
1996-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8914
1996-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.614
1996-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7999
1996-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6079
1996-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7999
1996-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8456
1996-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5683
1996-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1996-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0409
1996-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0409
1996-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0561
1996-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2115
1996-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2115
1996-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5926
1996-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4463
1996-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4463
1996-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7694
1996-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9462
1996-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9462
1996-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6169
1996-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3091
1996-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1933
1996-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1447
1996-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2942
1996-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6724
1996-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2945
1996-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1758
1996-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7765
1996-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7765
1996-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.4898
1996-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.615
1996-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.615
1996-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5764
1996-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1996-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.567
1996-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1307
1996-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.3231
1996-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1996-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1996-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.7837
1996-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0273
1996-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5333
1996-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3289
1997-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.2073
1997-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9511
1997-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4483
1997-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1997-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1997-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5949
1997-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9066
1997-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0286
1997-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1992
1997-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1865
1997-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7474
1997-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5248
1997-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9151
1997-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7626
1997-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3082
1997-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1997-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7474
1997-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8327
1997-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1997-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6984
1997-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2563
1997-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.241
1997-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2258
1997-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6676
1997-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2774
1997-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.448
1997-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2832
1997-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8596
1997-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82
1997-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.9906
1997-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9725
1997-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5823
1997-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5823
1997-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7165
1997-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0062
1997-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1997-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6552
1997-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5239
1997-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4571
1997-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0578
1997-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0578
1997-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0578
1997-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.3808
1997-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4298
1997-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6676
1997-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3228
1997-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7892
1997-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.7892
1997-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.771
1997-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8291
1997-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1997-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0389
1997-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1123
1997-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6367
1997-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4661
1997-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9235
1997-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6857
1997-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1997-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4207
1997-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.2102
1997-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3445
1997-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.3445
1997-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1921
1997-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1997-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1997-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1067
1997-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1997-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2592
1997-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1739
1997-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1557
1997-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8327
1997-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1194
1997-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.2047
1997-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1285
1997-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9605
1997-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4116
1997-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5459
1997-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.424
1997-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.8784
1997-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5278
1997-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1405
1997-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7347
1997-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2832
1997-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2738
1998-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6455
