,ALNSC FP Equity_DX_SI_QTY,ALNSC FP Equity_DX_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSC FP Equity_DX_SI_MV,ALNSC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SUPPLY_SI_QTY,ALNSC FP Equity_DX_BROKER_SI_QTY,ALNSC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSC FP Equity_DX_SUPPLY_SI_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSC FP Equity_DX_BROKER_SI_CON_RATIO,ALNSC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSC FP Equity_PX_LAST
1992-01-17,,,,,,,,,,,,,,,,,,,,78.2063
1992-01-20,,,,,,,,,,,,,,,,,,,,79.2735
1992-01-21,,,,,,,,,,,,,,,,,,,,79.121
1992-01-22,,,,,,,,,,,,,,,,,,,,81.7127
1992-01-23,,,,,,,,,,,,,,,,,,,,79.2735
1992-01-24,,,,,,,,,,,,,,,,,,,,76.9868
1992-01-27,,,,,,,,,,,,,,,,,,,,77.1392
1992-01-28,,,,,,,,,,,,,,,,,,,,76.9868
1992-01-29,,,,,,,,,,,,,,,,,,,,76.2245
1992-01-30,,,,,,,,,,,,,,,,,,,,76.2245
1992-01-31,,,,,,,,,,,,,,,,,,,,76.2245
1992-02-03,,,,,,,,,,,,,,,,,,,,77.749
1992-02-04,,,,,,,,,,,,,,,,,,,,76.2245
1992-02-05,,,,,,,,,,,,,,,,,,,,76.2245
1992-02-06,,,,,,,,,,,,,,,,,,,,76.2245
1992-02-07,,,,,,,,,,,,,,,,,,,,75.4623
1992-02-10,,,,,,,,,,,,,,,,,,,,75.3098
1992-02-11,,,,,,,,,,,,,,,,,,,,71.651
1992-02-12,,,,,,,,,,,,,,,,,,,,71.651
1992-02-13,,,,,,,,,,,,,,,,,,,,67.8398
1992-02-14,,,,,,,,,,,,,,,,,,,,67.8398
1992-02-17,,,,,,,,,,,,,,,,,,,,66.3153
1992-02-18,,,,,,,,,,,,,,,,,,,,65.4006
1992-02-20,,,,,,,,,,,,,,,,,,,,73.1755
1992-02-21,,,,,,,,,,,,,,,,,,,,76.0721
1992-02-24,,,,,,,,,,,,,,,,,,,,76.2245
1992-02-25,,,,,,,,,,,,,,,,,,,,80.798
1992-02-26,,,,,,,,,,,,,,,,,,,,88.8778
1992-02-27,,,,,,,,,,,,,,,,,,,,97.8723
1992-03-02,,,,,,,,,,,,,,,,,,,,99.0919
1992-03-03,,,,,,,,,,,,,,,,,,,,94.5184
1992-03-04,,,,,,,,,,,,,,,,,,,,94.5184
1992-03-05,,,,,,,,,,,,,,,,,,,,92.9939
1992-03-06,,,,,,,,,,,,,,,,,,,,94.5184
1992-03-10,,,,,,,,,,,,,,,,,,,,94.3659
1992-03-11,,,,,,,,,,,,,,,,,,,,93.7561
1992-03-12,,,,,,,,,,,,,,,,,,,,93.1463
1992-03-13,,,,,,,,,,,,,,,,,,,,92.2317
1992-03-16,,,,,,,,,,,,,,,,,,,,92.2317
1992-03-17,,,,,,,,,,,,,,,,,,,,92.2317
1992-03-18,,,,,,,,,,,,,,,,,,,,92.0792
1992-03-19,,,,,,,,,,,,,,,,,,,,92.2317
1992-03-20,,,,,,,,,,,,,,,,,,,,91.4694
1992-03-23,,,,,,,,,,,,,,,,,,,,91.317
1992-03-24,,,,,,,,,,,,,,,,,,,,93.6037
1992-03-25,,,,,,,,,,,,,,,,,,,,91.1645
1992-03-27,,,,,,,,,,,,,,,,,,,,92.2317
1992-03-30,,,,,,,,,,,,,,,,,,,,92.9939
1992-03-31,,,,,,,,,,,,,,,,,,,,91.6219
1992-04-01,,,,,,,,,,,,,,,,,,,,96.1953
1992-04-02,,,,,,,,,,,,,,,,,,,,92.9939
1992-04-03,,,,,,,,,,,,,,,,,,,,92.9939
1992-04-06,,,,,,,,,,,,,,,,,,,,91.4694
1992-04-08,,,,,,,,,,,,,,,,,,,,91.4694
1992-04-09,,,,,,,,,,,,,,,,,,,,91.4694
1992-04-10,,,,,,,,,,,,,,,,,,,,91.4694
1992-04-13,,,,,,,,,,,,,,,,,,,,94.8233
1992-04-14,,,,,,,,,,,,,,,,,,,,94.5184
1992-04-15,,,,,,,,,,,,,,,,,,,,94.5184
1992-04-16,,,,,,,,,,,,,,,,,,,,92.9939
1992-04-21,,,,,,,,,,,,,,,,,,,,92.9939
1992-04-22,,,,,,,,,,,,,,,,,,,,93.7561
1992-04-23,,,,,,,,,,,,,,,,,,,,94.5184
1992-04-24,,,,,,,,,,,,,,,,,,,,101.6835
1992-04-27,,,,,,,,,,,,,,,,,,,,103.5129
1992-04-28,,,,,,,,,,,,,,,,,,,,105.9521
1992-04-29,,,,,,,,,,,,,,,,,,,,108.2388
1992-04-30,,,,,,,,,,,,,,,,,,,,108.2388
1992-05-04,,,,,,,,,,,,,,,,,,,,106.7143
1992-05-05,,,,,,,,,,,,,,,,,,,,105.9521
1992-05-06,,,,,,,,,,,,,,,,,,,,105.9521
1992-05-07,,,,,,,,,,,,,,,,,,,,105.9521
1992-05-11,,,,,,,,,,,,,,,,,,,,105.9521
1992-05-12,,,,,,,,,,,,,,,,,,,,106.4094
1992-05-13,,,,,,,,,,,,,,,,,,,,105.0374
1992-05-14,,,,,,,,,,,,,,,,,,,,106.7143
1992-05-15,,,,,,,,,,,,,,,,,,,,110.0682
1992-05-18,,,,,,,,,,,,,,,,,,,,110.8304
1992-05-19,,,,,,,,,,,,,,,,,,,,121.6543
1992-05-20,,,,,,,,,,,,,,,,,,,,122.7215
1992-05-21,,,,,,,,,,,,,,,,,,,,128.8194
1992-05-22,,,,,,,,,,,,,,,,,,,,129.5817
1992-05-25,,,,,,,,,,,,,,,,,,,,129.4292
1992-05-26,,,,,,,,,,,,,,,,,,,,128.0572
1992-05-27,,,,,,,,,,,,,,,,,,,,127.7523
1992-05-29,,,,,,,,,,,,,,,,,,,,127.7523
1992-06-01,,,,,,,,,,,,,,,,,,,,122.8739
1992-06-02,,,,,,,,,,,,,,,,,,,,126.3802
1992-06-03,,,,,,,,,,,,,,,,,,,,123.4837
1992-06-04,,,,,,,,,,,,,,,,,,,,124.8557
1992-06-05,,,,,,,,,,,,,,,,,,,,125.3131
1992-06-09,,,,,,,,,,,,,,,,,,,,124.7033
1992-06-10,,,,,,,,,,,,,,,,,,,,124.8557
1992-06-11,,,,,,,,,,,,,,,,,,,,124.7033
1992-06-12,,,,,,,,,,,,,,,,,,,,123.4837
1992-06-15,,,,,,,,,,,,,,,,,,,,123.0264
1992-06-16,,,,,,,,,,,,,,,,,,,,124.7033
1992-06-17,,,,,,,,,,,,,,,,,,,,123.7886
1992-06-18,,,,,,,,,,,,,,,,,,,,123.7886
1992-06-19,,,,,,,,,,,,,,,,,,,,122.8739
1992-06-22,,,,,,,,,,,,,,,,,,,,123.0264
1992-06-23,,,,,,,,,,,,,,,,,,,,123.0264
1992-06-24,,,,,,,,,,,,,,,,,,,,123.0264
1992-06-25,,,,,,,,,,,,,,,,,,,,122.8739
1992-06-26,,,,,,,,,,,,,,,,,,,,122.8739
1992-06-29,,,,,,,,,,,,,,,,,,,,122.8739
1992-06-30,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-01,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-02,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-03,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-06,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-07,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-08,,,,,,,,,,,,,,,,,,,,124.0935
1992-07-09,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-10,,,,,,,,,,,,,,,,,,,,123.4837
1992-07-15,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-16,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-17,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-20,,,,,,,,,,,,,,,,,,,,124.2459
1992-07-21,,,,,,,,,,,,,,,,,,,,122.8739
1992-07-22,,,,,,,,,,,,,,,,,,,,122.7215
1992-07-23,,,,,,,,,,,,,,,,,,,,122.569
1992-07-24,,,,,,,,,,,,,,,,,,,,122.569
1992-07-27,,,,,,,,,,,,,,,,,,,,121.9592
1992-07-28,,,,,,,,,,,,,,,,,,,,121.9592
1992-07-29,,,,,,,,,,,,,,,,,,,,121.9592
1992-07-30,,,,,,,,,,,,,,,,,,,,121.9592
1992-07-31,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-03,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-04,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-05,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-06,,,,,,,,,,,,,,,,,,,,116.6235
1992-08-07,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-10,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-11,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-12,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-13,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-14,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-17,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-18,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-19,,,,,,,,,,,,,,,,,,,,123.4837
1992-08-20,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-21,,,,,,,,,,,,,,,,,,,,121.9592
1992-08-24,,,,,,,,,,,,,,,,,,,,120.4347
1992-08-25,,,,,,,,,,,,,,,,,,,,120.4347
1992-08-26,,,,,,,,,,,,,,,,,,,,121.6543
1992-08-27,,,,,,,,,,,,,,,,,,,,118.3004
1992-08-28,,,,,,,,,,,,,,,,,,,,120.4347
1992-08-31,,,,,,,,,,,,,,,,,,,,121.6543
1992-09-01,,,,,,,,,,,,,,,,,,,,121.9592
1992-09-02,,,,,,,,,,,,,,,,,,,,121.6543
1992-09-03,,,,,,,,,,,,,,,,,,,,121.6543
1992-09-04,,,,,,,,,,,,,,,,,,,,120.4347
1992-09-07,,,,,,,,,,,,,,,,,,,,120.4347
1992-09-08,,,,,,,,,,,,,,,,,,,,120.4347
1992-09-09,,,,,,,,,,,,,,,,,,,,115.8613
1992-09-10,,,,,,,,,,,,,,,,,,,,120.2823
1992-09-11,,,,,,,,,,,,,,,,,,,,120.2823
1992-09-14,,,,,,,,,,,,,,,,,,,,121.197
1992-09-15,,,,,,,,,,,,,,,,,,,,121.3494
1992-09-16,,,,,,,,,,,,,,,,,,,,120.1298
1992-09-17,,,,,,,,,,,,,,,,,,,,120.1298
1992-09-18,,,,,,,,,,,,,,,,,,,,120.1298
1992-09-21,,,,,,,,,,,,,,,,,,,,120.1298
1992-09-22,,,,,,,,,,,,,,,,,,,,120.2823
1992-09-23,,,,,,,,,,,,,,,,,,,,119.8249
1992-09-24,,,,,,,,,,,,,,,,,,,,120.1298
1992-09-25,,,,,,,,,,,,,,,,,,,,118.9102
1992-09-28,,,,,,,,,,,,,,,,,,,,118.6053
1992-09-29,,,,,,,,,,,,,,,,,,,,117.6906
1992-09-30,,,,,,,,,,,,,,,,,,,,120.1298
1992-10-01,,,,,,,,,,,,,,,,,,,,120.4347
1992-10-02,,,,,,,,,,,,,,,,,,,,120.4347
1992-10-05,,,,,,,,,,,,,,,,,,,,120.2823
1992-10-07,,,,,,,,,,,,,,,,,,,,119.9774
1992-10-08,,,,,,,,,,,,,,,,,,,,119.9774
1992-10-09,,,,,,,,,,,,,,,,,,,,119.9774
1992-10-12,,,,,,,,,,,,,,,,,,,,118.9102
1992-10-13,,,,,,,,,,,,,,,,,,,,118.148
1992-10-14,,,,,,,,,,,,,,,,,,,,118.148
1992-10-15,,,,,,,,,,,,,,,,,,,,117.3857
1992-10-16,,,,,,,,,,,,,,,,,,,,117.3857
1992-10-19,,,,,,,,,,,,,,,,,,,,114.1843
1992-10-20,,,,,,,,,,,,,,,,,,,,116.6235
1992-10-21,,,,,,,,,,,,,,,,,,,,117.3857
1992-10-22,,,,,,,,,,,,,,,,,,,,116.6235
1992-10-23,,,,,,,,,,,,,,,,,,,,116.6235
1992-10-26,,,,,,,,,,,,,,,,,,,,118.9102
1992-10-27,,,,,,,,,,,,,,,,,,,,120.1298
1992-10-28,,,,,,,,,,,,,,,,,,,,117.3857
1992-10-29,,,,,,,,,,,,,,,,,,,,115.8613
1992-10-30,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-03,,,,,,,,,,,,,,,,,,,,117.3857
1992-11-04,,,,,,,,,,,,,,,,,,,,117.3857
1992-11-05,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-06,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-09,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-10,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-12,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-13,,,,,,,,,,,,,,,,,,,,115.8613
1992-11-16,,,,,,,,,,,,,,,,,,,,115.099
1992-11-17,,,,,,,,,,,,,,,,,,,,115.099
1992-11-18,,,,,,,,,,,,,,,,,,,,115.099
1992-11-19,,,,,,,,,,,,,,,,,,,,114.3368
1992-11-20,,,,,,,,,,,,,,,,,,,,114.3368
1992-11-23,,,,,,,,,,,,,,,,,,,,114.3368
1992-11-24,,,,,,,,,,,,,,,,,,,,111.2878
1992-11-25,,,,,,,,,,,,,,,,,,,,114.3368
1992-11-26,,,,,,,,,,,,,,,,,,,,114.3368
1992-11-27,,,,,,,,,,,,,,,,,,,,114.1843
1992-11-30,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-01,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-02,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-03,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-04,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-07,,,,,,,,,,,,,,,,,,,,113.5745
1992-12-08,,,,,,,,,,,,,,,,,,,,114.1843
1992-12-09,,,,,,,,,,,,,,,,,,,,114.0319
1992-12-10,,,,,,,,,,,,,,,,,,,,113.727
1992-12-11,,,,,,,,,,,,,,,,,,,,114.0319
1992-12-14,,,,,,,,,,,,,,,,,,,,114.3368
1992-12-15,,,,,,,,,,,,,,,,,,,,114.6417
1992-12-16,,,,,,,,,,,,,,,,,,,,114.3368
1992-12-17,,,,,,,,,,,,,,,,,,,,114.6417
1992-12-18,,,,,,,,,,,,,,,,,,,,115.099
1992-12-21,,,,,,,,,,,,,,,,,,,,115.099
1992-12-22,,,,,,,,,,,,,,,,,,,,117.3857
1992-12-23,,,,,,,,,,,,,,,,,,,,117.3857
1992-12-24,,,,,,,,,,,,,,,,,,,,117.3857
1992-12-28,,,,,,,,,,,,,,,,,,,,118.9102
1992-12-29,,,,,,,,,,,,,,,,,,,,120.4347
1992-12-30,,,,,,,,,,,,,,,,,,,,117.2333
1992-12-31,,,,,,,,,,,,,,,,,,,,120.2823
1993-01-04,,,,,,,,,,,,,,,,,,,,119.6725
1993-01-05,,,,,,,,,,,,,,,,,,,,120.4347
1993-01-06,,,,,,,,,,,,,,,,,,,,120.4347
1993-01-07,,,,,,,,,,,,,,,,,,,,120.4347
1993-01-08,,,,,,,,,,,,,,,,,,,,120.4347
1993-01-11,,,,,,,,,,,,,,,,,,,,120.2823
1993-01-12,,,,,,,,,,,,,,,,,,,,119.8249
1993-01-13,,,,,,,,,,,,,,,,,,,,118.6053
1993-01-14,,,,,,,,,,,,,,,,,,,,118.9102
1993-01-15,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-18,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-19,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-20,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-21,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-22,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-25,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-26,,,,,,,,,,,,,,,,,,,,115.8613
1993-01-27,,,,,,,,,,,,,,,,,,,,115.7088
1993-01-29,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-01,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-02,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-03,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-04,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-05,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-08,,,,,,,,,,,,,,,,,,,,115.8613
1993-02-09,,,,,,,,,,,,,,,,,,,,115.099
1993-02-10,,,,,,,,,,,,,,,,,,,,115.099
1993-02-11,,,,,,,,,,,,,,,,,,,,115.099
1993-02-12,,,,,,,,,,,,,,,,,,,,115.099
1993-02-15,,,,,,,,,,,,,,,,,,,,114.3368
1993-02-16,,,,,,,,,,,,,,,,,,,,114.3368
1993-02-17,,,,,,,,,,,,,,,,,,,,114.3368
1993-02-18,,,,,,,,,,,,,,,,,,,,114.3368
1993-02-19,,,,,,,,,,,,,,,,,,,,114.3368
1993-02-22,,,,,,,,,,,,,,,,,,,,112.8123
1993-02-23,,,,,,,,,,,,,,,,,,,,113.8794
1993-02-24,,,,,,,,,,,,,,,,,,,,114.1843
1993-02-25,,,,,,,,,,,,,,,,,,,,113.5745
1993-02-26,,,,,,,,,,,,,,,,,,,,114.1843
1993-03-01,,,,,,,,,,,,,,,,,,,,115.099
1993-03-02,,,,,,,,,,,,,,,,,,,,115.5564
1993-03-03,,,,,,,,,,,,,,,,,,,,114.3368
1993-03-04,,,,,,,,,,,,,,,,,,,,114.3368
1993-03-05,,,,,,,,,,,,,,,,,,,,114.3368
1993-03-08,,,,,,,,,,,,,,,,,,,,114.3368
1993-03-09,,,,,,,,,,,,,,,,,,,,114.0319
1993-03-10,,,,,,,,,,,,,,,,,,,,114.1843
1993-03-11,,,,,,,,,,,,,,,,,,,,112.8123
1993-03-12,,,,,,,,,,,,,,,,,,,,109.9157
1993-03-15,,,,,,,,,,,,,,,,,,,,109.7633
1993-03-16,,,,,,,,,,,,,,,,,,,,109.7633
1993-03-17,,,,,,,,,,,,,,,,,,,,109.7633
1993-03-18,,,,,,,,,,,,,,,,,,,,109.7633
1993-03-19,,,,,,,,,,,,,,,,,,,,106.7143
1993-03-22,,,,,,,,,,,,,,,,,,,,108.2388
1993-03-23,,,,,,,,,,,,,,,,,,,,108.2388
1993-03-24,,,,,,,,,,,,,,,,,,,,108.2388
1993-03-25,,,,,,,,,,,,,,,,,,,,109.6108
1993-03-26,,,,,,,,,,,,,,,,,,,,109.001
1993-03-29,,,,,,,,,,,,,,,,,,,,109.001
1993-03-30,,,,,,,,,,,,,,,,,,,,109.001
1993-03-31,,,,,,,,,,,,,,,,,,,,108.8486
1993-04-01,,,,,,,,,,,,,,,,,,,,108.8486
1993-04-02,,,,,,,,,,,,,,,,,,,,108.8486
1993-04-05,,,,,,,,,,,,,,,,,,,,104.2751
1993-04-07,,,,,,,,,,,,,,,,,,,,109.001
1993-04-08,,,,,,,,,,,,,,,,,,,,109.6108
1993-04-13,,,,,,,,,,,,,,,,,,,,109.6108
1993-04-14,,,,,,,,,,,,,,,,,,,,109.4584
1993-04-15,,,,,,,,,,,,,,,,,,,,109.6108
1993-04-16,,,,,,,,,,,,,,,,,,,,109.4584
1993-04-19,,,,,,,,,,,,,,,,,,,,109.9157
1993-04-20,,,,,,,,,,,,,,,,,,,,109.9157
1993-04-21,,,,,,,,,,,,,,,,,,,,109.9157
1993-04-22,,,,,,,,,,,,,,,,,,,,109.9157
1993-04-23,,,,,,,,,,,,,,,,,,,,107.4766
1993-04-26,,,,,,,,,,,,,,,,,,,,109.7633
1993-04-27,,,,,,,,,,,,,,,,,,,,109.001
1993-04-28,,,,,,,,,,,,,,,,,,,,109.7633
1993-04-29,,,,,,,,,,,,,,,,,,,,109.7633
1993-04-30,,,,,,,,,,,,,,,,,,,,109.7633
1993-05-03,,,,,,,,,,,,,,,,,,,,106.7143
1993-05-04,,,,,,,,,,,,,,,,,,,,105.0374
1993-05-05,,,,,,,,,,,,,,,,,,,,106.7143
1993-05-06,,,,,,,,,,,,,,,,,,,,106.4094
1993-05-07,,,,,,,,,,,,,,,,,,,,106.7143
1993-05-10,,,,,,,,,,,,,,,,,,,,106.7143
1993-05-11,,,,,,,,,,,,,,,,,,,,106.7143
1993-05-12,,,,,,,,,,,,,,,,,,,,105.9521
1993-05-13,,,,,,,,,,,,,,,,,,,,102.4457
1993-05-14,,,,,,,,,,,,,,,,,,,,102.9031
1993-05-17,,,,,,,,,,,,,,,,,,,,102.9031
1993-05-18,,,,,,,,,,,,,,,,,,,,102.1408
1993-05-19,,,,,,,,,,,,,,,,,,,,102.1408
1993-05-24,,,,,,,,,,,,,,,,,,,,102.1408
1993-05-25,,,,,,,,,,,,,,,,,,,,101.8359
1993-05-26,,,,,,,,,,,,,,,,,,,,101.3786
1993-05-27,,,,,,,,,,,,,,,,,,,,100.9212
1993-05-28,,,,,,,,,,,,,,,,,,,,100.6164
1993-06-01,,,,,,,,,,,,,,,,,,,,101.3786
1993-06-02,,,,,,,,,,,,,,,,,,,,100.3115
1993-06-03,,,,,,,,,,,,,,,,,,,,100.4639
1993-06-04,,,,,,,,,,,,,,,,,,,,100.3115
1993-06-07,,,,,,,,,,,,,,,,,,,,98.3296
1993-06-08,,,,,,,,,,,,,,,,,,,,97.4149
1993-06-09,,,,,,,,,,,,,,,,,,,,98.1772
1993-06-10,,,,,,,,,,,,,,,,,,,,98.1772
1993-06-11,,,,,,,,,,,,,,,,,,,,96.8051
1993-06-14,,,,,,,,,,,,,,,,,,,,91.4694
1993-06-15,,,,,,,,,,,,,,,,,,,,97.5674
1993-06-16,,,,,,,,,,,,,,,,,,,,97.4149
1993-06-17,,,,,,,,,,,,,,,,,,,,96.8051
1993-06-18,,,,,,,,,,,,,,,,,,,,96.0429
1993-06-21,,,,,,,,,,,,,,,,,,,,97.4149
1993-06-22,,,,,,,,,,,,,,,,,,,,96.0429
1993-06-23,,,,,,,,,,,,,,,,,,,,96.0429
1993-06-24,,,,,,,,,,,,,,,,,,,,96.0429
1993-06-25,,,,,,,,,,,,,,,,,,,,92.5366
1993-06-28,,,,,,,,,,,,,,,,,,,,92.5366
1993-06-29,,,,,,,,,,,,,,,,,,,,93.7561
1993-06-30,,,,,,,,,,,,,,,,,,,,93.4512
1993-07-01,,,,,,,,,,,,,,,,,,,,93.4512
1993-07-02,,,,,,,,,,,,,,,,,,,,93.2988
1993-07-05,,,,,,,,,,,,,,,,,,,,93.2988
1993-07-06,,,,,,,,,,,,,,,,,,,,93.9086
1993-07-07,,,,,,,,,,,,,,,,,,,,93.7561
1993-07-08,,,,,,,,,,,,,,,,,,,,92.9939
1993-07-09,,,,,,,,,,,,,,,,,,,,93.6037
1993-07-12,,,,,,,,,,,,,,,,,,,,93.7561
1993-07-13,,,,,,,,,,,,,,,,,,,,91.6219
1993-07-15,,,,,,,,,,,,,,,,,,,,91.6219
1993-07-16,,,,,,,,,,,,,,,,,,,,91.4694
1993-07-19,,,,,,,,,,,,,,,,,,,,92.9939
1993-07-20,,,,,,,,,,,,,,,,,,,,93.2988
1993-07-21,,,,,,,,,,,,,,,,,,,,93.1463
1993-07-22,,,,,,,,,,,,,,,,,,,,93.1463
1993-07-23,,,,,,,,,,,,,,,,,,,,93.1463
1993-07-26,,,,,,,,,,,,,,,,,,,,94.5184
1993-07-27,,,,,,,,,,,,,,,,,,,,99.0919
1993-07-28,,,,,,,,,,,,,,,,,,,,99.0919
1993-07-29,,,,,,,,,,,,,,,,,,,,99.0919
1993-07-30,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-02,,,,,,,,,,,,,,,,,,,,102.7506
1993-08-03,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-04,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-05,,,,,,,,,,,,,,,,,,,,100.6164
1993-08-06,,,,,,,,,,,,,,,,,,,,100.6164
1993-08-09,,,,,,,,,,,,,,,,,,,,101.3786
1993-08-10,,,,,,,,,,,,,,,,,,,,101.3786
1993-08-11,,,,,,,,,,,,,,,,,,,,100.3115
1993-08-12,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-13,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-17,,,,,,,,,,,,,,,,,,,,98.787
1993-08-18,,,,,,,,,,,,,,,,,,,,99.0919
1993-08-19,,,,,,,,,,,,,,,,,,,,100.3115
1993-08-20,,,,,,,,,,,,,,,,,,,,100.3115
1993-08-23,,,,,,,,,,,,,,,,,,,,102.7506
1993-08-24,,,,,,,,,,,,,,,,,,,,103.3604
1993-08-25,,,,,,,,,,,,,,,,,,,,105.1898
1993-08-26,,,,,,,,,,,,,,,,,,,,106.7143
1993-08-27,,,,,,,,,,,,,,,,,,,,106.7143
1993-08-30,,,,,,,,,,,,,,,,,,,,110.5255
1993-08-31,,,,,,,,,,,,,,,,,,,,112.05
1993-09-01,,,,,,,,,,,,,,,,,,,,113.2696
1993-09-02,,,,,,,,,,,,,,,,,,,,114.3368
1993-09-03,,,,,,,,,,,,,,,,,,,,117.0808
1993-09-06,,,,,,,,,,,,,,,,,,,,117.3857
1993-09-07,,,,,,,,,,,,,,,,,,,,117.3857
1993-09-08,,,,,,,,,,,,,,,,,,,,118.9102
1993-09-09,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-10,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-13,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-14,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-15,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-16,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-17,,,,,,,,,,,,,,,,,,,,121.9592
1993-09-20,,,,,,,,,,,,,,,,,,,,123.4837
1993-09-21,,,,,,,,,,,,,,,,,,,,124.8557
1993-09-22,,,,,,,,,,,,,,,,,,,,123.7886
1993-09-23,,,,,,,,,,,,,,,,,,,,123.4837
1993-09-24,,,,,,,,,,,,,,,,,,,,122.7215
1993-09-27,,,,,,,,,,,,,,,,,,,,123.4837
1993-09-28,,,,,,,,,,,,,,,,,,,,123.4837
1993-09-29,,,,,,,,,,,,,,,,,,,,123.4837
1993-09-30,,,,,,,,,,,,,,,,,,,,123.4837
1993-10-01,,,,,,,,,,,,,,,,,,,,123.4837
1993-10-04,,,,,,,,,,,,,,,,,,,,123.4837
1993-10-05,,,,,,,,,,,,,,,,,,,,123.9411
1993-10-06,,,,,,,,,,,,,,,,,,,,129.7341
1993-10-07,,,,,,,,,,,,,,,,,,,,130.1915
1993-10-08,,,,,,,,,,,,,,,,,,,,131.1062
1993-10-11,,,,,,,,,,,,,,,,,,,,129.7341
1993-10-12,,,,,,,,,,,,,,,,,,,,129.8866
1993-10-13,,,,,,,,,,,,,,,,,,,,130.039
1993-10-14,,,,,,,,,,,,,,,,,,,,132.6306
1993-10-15,,,,,,,,,,,,,,,,,,,,135.6796
1993-10-18,,,,,,,,,,,,,,,,,,,,144.979
1993-10-19,,,,,,,,,,,,,,,,,,,,150.7721
1993-10-20,,,,,,,,,,,,,,,,,,,,152.449
