,ALEXA FP Equity_DX_SI_QTY,ALEXA FP Equity_DX_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXA FP Equity_DX_SI_MV,ALEXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SUPPLY_SI_QTY,ALEXA FP Equity_DX_BROKER_SI_QTY,ALEXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXA FP Equity_DX_SUPPLY_SI_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXA FP Equity_DX_BROKER_SI_CON_RATIO,ALEXA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEXA FP Equity_PX_LAST
1994-09-29,,,,,,,,,,,,,,,,,,,,144.3692
1994-09-30,,,,,,,,,,,,,,,,,,,,143.4545
1994-10-03,,,,,,,,,,,,,,,,,,,,137.9664
1994-10-04,,,,,,,,,,,,,,,,,,,,144.3692
1994-10-05,,,,,,,,,,,,,,,,,,,,140.2531
1994-10-06,,,,,,,,,,,,,,,,,,,,144.3692
1994-10-07,,,,,,,,,,,,,,,,,,,,144.8266
1994-10-10,,,,,,,,,,,,,,,,,,,,144.8266
1994-10-11,,,,,,,,,,,,,,,,,,,,143.3021
1994-10-12,,,,,,,,,,,,,,,,,,,,140.2531
1994-10-19,,,,,,,,,,,,,,,,,,,,137.2041
1994-10-21,,,,,,,,,,,,,,,,,,,,134.1551
1994-10-24,,,,,,,,,,,,,,,,,,,,131.1062
1994-10-25,,,,,,,,,,,,,,,,,,,,128.3621
1994-10-26,,,,,,,,,,,,,,,,,,,,128.3621
1994-10-27,,,,,,,,,,,,,,,,,,,,127.7523
1994-10-28,,,,,,,,,,,,,,,,,,,,116.3186
1994-11-02,,,,,,,,,,,,,,,,,,,,123.4837
1994-11-03,,,,,,,,,,,,,,,,,,,,121.9592
1994-11-07,,,,,,,,,,,,,,,,,,,,121.6543
1994-11-08,,,,,,,,,,,,,,,,,,,,121.9592
1994-11-09,,,,,,,,,,,,,,,,,,,,120.4347
1994-11-10,,,,,,,,,,,,,,,,,,,,114.4892
1994-11-17,,,,,,,,,,,,,,,,,,,,120.4347
1994-11-18,,,,,,,,,,,,,,,,,,,,116.7759
1994-11-21,,,,,,,,,,,,,,,,,,,,121.9592
1994-11-22,,,,,,,,,,,,,,,,,,,,114.4892
1994-11-25,,,,,,,,,,,,,,,,,,,,121.8068
1994-11-28,,,,,,,,,,,,,,,,,,,,122.8739
1994-11-29,,,,,,,,,,,,,,,,,,,,124.2459
1994-11-30,,,,,,,,,,,,,,,,,,,,129.5817
1994-12-01,,,,,,,,,,,,,,,,,,,,123.9411
1994-12-02,,,,,,,,,,,,,,,,,,,,123.9411
1994-12-05,,,,,,,,,,,,,,,,,,,,123.9411
1994-12-06,,,,,,,,,,,,,,,,,,,,123.9411
1994-12-07,,,,,,,,,,,,,,,,,,,,124.2459
1994-12-08,,,,,,,,,,,,,,,,,,,,118.148
1994-12-09,,,,,,,,,,,,,,,,,,,,118.9102
1994-12-12,,,,,,,,,,,,,,,,,,,,121.9592
1994-12-13,,,,,,,,,,,,,,,,,,,,128.0572
1994-12-15,,,,,,,,,,,,,,,,,,,,118.9102
1994-12-16,,,,,,,,,,,,,,,,,,,,121.9592
1994-12-19,,,,,,,,,,,,,,,,,,,,121.8068
1994-12-20,,,,,,,,,,,,,,,,,,,,121.8068
1994-12-21,,,,,,,,,,,,,,,,,,,,121.8068
1994-12-23,,,,,,,,,,,,,,,,,,,,121.8068
1994-12-26,,,,,,,,,,,,,,,,,,,,118.148
1994-12-27,,,,,,,,,,,,,,,,,,,,118.9102
1994-12-28,,,,,,,,,,,,,,,,,,,,118.148
1994-12-29,,,,,,,,,,,,,,,,,,,,121.9592
1994-12-30,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-04,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-06,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-09,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-10,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-11,,,,,,,,,,,,,,,,,,,,121.9592
1995-01-12,,,,,,,,,,,,,,,,,,,,128.0572
1995-01-13,,,,,,,,,,,,,,,,,,,,117.3857
1995-01-16,,,,,,,,,,,,,,,,,,,,126.3802
1995-01-20,,,,,,,,,,,,,,,,,,,,125.618
1995-01-24,,,,,,,,,,,,,,,,,,,,121.9592
1995-01-25,,,,,,,,,,,,,,,,,,,,121.9592
1995-02-01,,,,,,,,,,,,,,,,,,,,121.9592
1995-02-07,,,,,,,,,,,,,,,,,,,,121.8068
1995-02-08,,,,,,,,,,,,,,,,,,,,119.0627
1995-02-10,,,,,,,,,,,,,,,,,,,,121.8068
1995-02-17,,,,,,,,,,,,,,,,,,,,121.9592
1995-02-21,,,,,,,,,,,,,,,,,,,,123.4837
1995-02-23,,,,,,,,,,,,,,,,,,,,121.9592
1995-02-24,,,,,,,,,,,,,,,,,,,,121.9592
1995-02-27,,,,,,,,,,,,,,,,,,,,121.9592
1995-03-02,,,,,,,,,,,,,,,,,,,,117.6906
1995-03-03,,,,,,,,,,,,,,,,,,,,121.9592
1995-03-06,,,,,,,,,,,,,,,,,,,,120.4347
1995-03-07,,,,,,,,,,,,,,,,,,,,118.9102
1995-03-16,,,,,,,,,,,,,,,,,,,,121.9592
1995-03-21,,,,,,,,,,,,,,,,,,,,126.2278
1995-03-22,,,,,,,,,,,,,,,,,,,,126.2278
1995-03-28,,,,,,,,,,,,,,,,,,,,126.5327
1995-03-29,,,,,,,,,,,,,,,,,,,,127.7523
1995-03-30,,,,,,,,,,,,,,,,,,,,128.2096
1995-03-31,,,,,,,,,,,,,,,,,,,,128.0572
1995-04-03,,,,,,,,,,,,,,,,,,,,122.1117
1995-04-04,,,,,,,,,,,,,,,,,,,,119.0627
1995-04-05,,,,,,,,,,,,,,,,,,,,125.0082
1995-04-06,,,,,,,,,,,,,,,,,,,,137.2041
1995-04-07,,,,,,,,,,,,,,,,,,,,125.0082
1995-04-18,,,,,,,,,,,,,,,,,,,,129.5817
1995-04-20,,,,,,,,,,,,,,,,,,,,129.5817
1995-04-21,,,,,,,,,,,,,,,,,,,,129.5817
1995-04-25,,,,,,,,,,,,,,,,,,,,129.5817
1995-05-02,,,,,,,,,,,,,,,,,,,,132.6306
1995-05-03,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-04,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-05,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-09,,,,,,,,,,,,,,,,,,,,139.4909
1995-05-10,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-11,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-12,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-15,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-16,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-17,,,,,,,,,,,,,,,,,,,,138.7286
1995-05-18,,,,,,,,,,,,,,,,,,,,139.4909
1995-05-19,,,,,,,,,,,,,,,,,,,,140.2531
1995-05-22,,,,,,,,,,,,,,,,,,,,141.3202
1995-05-23,,,,,,,,,,,,,,,,,,,,143.1496
1995-05-29,,,,,,,,,,,,,,,,,,,,141.1678
1995-06-01,,,,,,,,,,,,,,,,,,,,140.4055
1995-06-02,,,,,,,,,,,,,,,,,,,,139.6433
1995-06-06,,,,,,,,,,,,,,,,,,,,140.2531
1995-06-07,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-08,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-09,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-12,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-13,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-14,,,,,,,,,,,,,,,,,,,,143.1496
1995-06-15,,,,,,,,,,,,,,,,,,,,144.0643
1995-06-23,,,,,,,,,,,,,,,,,,,,138.7286
1995-06-27,,,,,,,,,,,,,,,,,,,,144.8266
1995-06-28,,,,,,,,,,,,,,,,,,,,143.7594
1995-06-30,,,,,,,,,,,,,,,,,,,,138.7286
1995-07-10,,,,,,,,,,,,,,,,,,,,138.7286
1995-07-11,,,,,,,,,,,,,,,,,,,,138.7286
1995-07-17,,,,,,,,,,,,,,,,,,,,139.0335
1995-07-18,,,,,,,,,,,,,,,,,,,,138.7286
1995-07-19,,,,,,,,,,,,,,,,,,,,143.3021
1995-07-21,,,,,,,,,,,,,,,,,,,,138.8811
1995-07-25,,,,,,,,,,,,,,,,,,,,143.3021
1995-07-26,,,,,,,,,,,,,,,,,,,,138.7286
1995-07-27,,,,,,,,,,,,,,,,,,,,139.0335
1995-08-01,,,,,,,,,,,,,,,,,,,,138.7286
1995-08-02,,,,,,,,,,,,,,,,,,,,141.7776
1995-08-08,,,,,,,,,,,,,,,,,,,,139.4909
1995-08-16,,,,,,,,,,,,,,,,,,,,144.8266
1995-08-18,,,,,,,,,,,,,,,,,,,,144.8266
1995-08-21,,,,,,,,,,,,,,,,,,,,151.9917
1995-08-22,,,,,,,,,,,,,,,,,,,,152.449
1995-08-23,,,,,,,,,,,,,,,,,,,,145.1315
1995-08-24,,,,,,,,,,,,,,,,,,,,145.2839
1995-08-25,,,,,,,,,,,,,,,,,,,,144.979
1995-08-28,,,,,,,,,,,,,,,,,,,,144.8266
1995-08-29,,,,,,,,,,,,,,,,,,,,144.8266
1995-08-30,,,,,,,,,,,,,,,,,,,,144.8266
1995-09-01,,,,,,,,,,,,,,,,,,,,146.3511
1995-09-05,,,,,,,,,,,,,,,,,,,,142.5398
1995-09-11,,,,,,,,,,,,,,,,,,,,138.7286
1995-09-12,,,,,,,,,,,,,,,,,,,,138.7286
1995-09-13,,,,,,,,,,,,,,,,,,,,138.7286
1995-09-15,,,,,,,,,,,,,,,,,,,,139.4909
1995-09-18,,,,,,,,,,,,,,,,,,,,136.4419
1995-09-20,,,,,,,,,,,,,,,,,,,,138.7286
1995-09-25,,,,,,,,,,,,,,,,,,,,138.7286
1995-09-26,,,,,,,,,,,,,,,,,,,,137.2041
1995-09-29,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-02,,,,,,,,,,,,,,,,,,,,138.8811
1995-10-03,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-05,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-06,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-09,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-10,,,,,,,,,,,,,,,,,,,,140.1006
1995-10-12,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-16,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-17,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-18,,,,,,,,,,,,,,,,,,,,139.6433
1995-10-19,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-20,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-23,,,,,,,,,,,,,,,,,,,,139.4909
1995-10-24,,,,,,,,,,,,,,,,,,,,137.3566
1995-10-25,,,,,,,,,,,,,,,,,,,,139.4909
1995-10-27,,,,,,,,,,,,,,,,,,,,137.2041
1995-10-30,,,,,,,,,,,,,,,,,,,,138.7286
1995-10-31,,,,,,,,,,,,,,,,,,,,137.2041
1995-11-02,,,,,,,,,,,,,,,,,,,,137.2041
1995-11-03,,,,,,,,,,,,,,,,,,,,137.2041
1995-11-06,,,,,,,,,,,,,,,,,,,,136.8992
1995-11-08,,,,,,,,,,,,,,,,,,,,136.8992
1995-11-09,,,,,,,,,,,,,,,,,,,,137.2041
1995-11-10,,,,,,,,,,,,,,,,,,,,137.2041
1995-11-13,,,,,,,,,,,,,,,,,,,,135.3747
1995-11-14,,,,,,,,,,,,,,,,,,,,129.5817
1995-11-16,,,,,,,,,,,,,,,,,,,,137.509
1995-11-17,,,,,,,,,,,,,,,,,,,,138.7286
1995-11-20,,,,,,,,,,,,,,,,,,,,139.4909
1995-11-21,,,,,,,,,,,,,,,,,,,,132.6306
1995-11-23,,,,,,,,,,,,,,,,,,,,129.8866
1995-11-28,,,,,,,,,,,,,,,,,,,,129.5817
1995-11-29,,,,,,,,,,,,,,,,,,,,129.5817
1995-11-30,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-04,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-05,,,,,,,,,,,,,,,,,,,,123.4837
1995-12-08,,,,,,,,,,,,,,,,,,,,126.5327
1995-12-13,,,,,,,,,,,,,,,,,,,,125.0082
1995-12-18,,,,,,,,,,,,,,,,,,,,126.5327
1995-12-20,,,,,,,,,,,,,,,,,,,,128.0572
1995-12-21,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-22,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-26,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-27,,,,,,,,,,,,,,,,,,,,129.5817
1995-12-28,,,,,,,,,,,,,,,,,,,,131.1062
1995-12-29,,,,,,,,,,,,,,,,,,,,131.1062
1996-01-04,,,,,,,,,,,,,,,,,,,,128.0572
1996-01-05,,,,,,,,,,,,,,,,,,,,129.5817
1996-01-09,,,,,,,,,,,,,,,,,,,,129.7341
1996-01-10,,,,,,,,,,,,,,,,,,,,129.7341
1996-01-11,,,,,,,,,,,,,,,,,,,,129.7341
1996-01-15,,,,,,,,,,,,,,,,,,,,129.7341
1996-01-18,,,,,,,,,,,,,,,,,,,,130.3439
1996-01-22,,,,,,,,,,,,,,,,,,,,131.1062
1996-01-23,,,,,,,,,,,,,,,,,,,,129.8866
1996-01-24,,,,,,,,,,,,,,,,,,,,131.1062
1996-01-25,,,,,,,,,,,,,,,,,,,,130.3439
1996-01-26,,,,,,,,,,,,,,,,,,,,132.6306
1996-01-29,,,,,,,,,,,,,,,,,,,,137.2041
1996-01-30,,,,,,,,,,,,,,,,,,,,138.7286
1996-01-31,,,,,,,,,,,,,,,,,,,,138.7286
1996-02-01,,,,,,,,,,,,,,,,,,,,141.1678
1996-02-02,,,,,,,,,,,,,,,,,,,,141.0153
1996-02-05,,,,,,,,,,,,,,,,,,,,141.0153
1996-02-06,,,,,,,,,,,,,,,,,,,,144.6741
1996-02-07,,,,,,,,,,,,,,,,,,,,144.6741
1996-02-08,,,,,,,,,,,,,,,,,,,,141.0153
1996-02-12,,,,,,,,,,,,,,,,,,,,144.0643
1996-02-13,,,,,,,,,,,,,,,,,,,,144.8266
1996-02-16,,,,,,,,,,,,,,,,,,,,145.5888
1996-02-19,,,,,,,,,,,,,,,,,,,,146.3511
1996-02-20,,,,,,,,,,,,,,,,,,,,152.449
1996-02-21,,,,,,,,,,,,,,,,,,,,150.9245
1996-02-22,,,,,,,,,,,,,,,,,,,,152.449
1996-02-23,,,,,,,,,,,,,,,,,,,,155.498
1996-02-26,,,,,,,,,,,,,,,,,,,,152.6015
1996-02-27,,,,,,,,,,,,,,,,,,,,152.6015
1996-02-28,,,,,,,,,,,,,,,,,,,,160.0715
1996-02-29,,,,,,,,,,,,,,,,,,,,157.7847
1996-03-01,,,,,,,,,,,,,,,,,,,,170.7429
1996-03-04,,,,,,,,,,,,,,,,,,,,183.0913
1996-03-05,,,,,,,,,,,,,,,,,,,,193.6103
1996-03-06,,,,,,,,,,,,,,,,,,,,197.4215
1996-03-07,,,,,,,,,,,,,,,,,,,,191.3235
1996-03-08,,,,,,,,,,,,,,,,,,,,192.0858
1996-03-11,,,,,,,,,,,,,,,,,,,,190.7137
1996-03-12,,,,,,,,,,,,,,,,,,,,197.1166
1996-03-13,,,,,,,,,,,,,,,,,,,,217.0874
1996-03-14,,,,,,,,,,,,,,,,,,,,236.1435
1996-03-15,,,,,,,,,,,,,,,,,,,,228.6735
1996-03-18,,,,,,,,,,,,,,,,,,,,225.0147
1996-03-19,,,,,,,,,,,,,,,,,,,,218.9168
1996-03-20,,,,,,,,,,,,,,,,,,,,213.4286
1996-03-21,,,,,,,,,,,,,,,,,,,,210.3796
1996-03-22,,,,,,,,,,,,,,,,,,,,205.9586
1996-03-25,,,,,,,,,,,,,,,,,,,,203.0621
1996-03-26,,,,,,,,,,,,,,,,,,,,205.8062
1996-03-27,,,,,,,,,,,,,,,,,,,,210.5321
1996-03-28,,,,,,,,,,,,,,,,,,,,209.6174
1996-03-29,,,,,,,,,,,,,,,,,,,,210.2272
1996-04-01,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-02,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-03,,,,,,,,,,,,,,,,,,,,218.0021
1996-04-04,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-09,,,,,,,,,,,,,,,,,,,,218.0021
1996-04-10,,,,,,,,,,,,,,,,,,,,218.0021
1996-04-11,,,,,,,,,,,,,,,,,,,,213.5811
1996-04-12,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-15,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-16,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-17,,,,,,,,,,,,,,,,,,,,213.4286
1996-04-18,,,,,,,,,,,,,,,,,,,,219.8315
1996-04-19,,,,,,,,,,,,,,,,,,,,219.8315
1996-04-22,,,,,,,,,,,,,,,,,,,,213.2762
1996-04-23,,,,,,,,,,,,,,,,,,,,213.2762
1996-04-24,,,,,,,,,,,,,,,,,,,,193.1529
1996-04-25,,,,,,,,,,,,,,,,,,,,198.3362
1996-04-26,,,,,,,,,,,,,,,,,,,,198.1837
1996-04-29,,,,,,,,,,,,,,,,,,,,210.2272
1996-05-03,,,,,,,,,,,,,,,,,,,,198.1837
1996-05-06,,,,,,,,,,,,,,,,,,,,205.8062
1996-05-07,,,,,,,,,,,,,,,,,,,,206.5684
1996-05-09,,,,,,,,,,,,,,,,,,,,206.416
1996-05-10,,,,,,,,,,,,,,,,,,,,205.8062
1996-05-13,,,,,,,,,,,,,,,,,,,,207.1782
1996-05-14,,,,,,,,,,,,,,,,,,,,210.2272
1996-05-15,,,,,,,,,,,,,,,,,,,,211.9041
1996-05-17,,,,,,,,,,,,,,,,,,,,214.3433
1996-05-20,,,,,,,,,,,,,,,,,,,,214.3433
1996-05-21,,,,,,,,,,,,,,,,,,,,219.5266
1996-05-22,,,,,,,,,,,,,,,,,,,,214.1909
1996-05-23,,,,,,,,,,,,,,,,,,,,214.1909
1996-05-24,,,,,,,,,,,,,,,,,,,,214.9531
1996-05-28,,,,,,,,,,,,,,,,,,,,214.9531
1996-05-29,,,,,,,,,,,,,,,,,,,,216.4776
1996-05-30,,,,,,,,,,,,,,,,,,,,214.0384
1996-05-31,,,,,,,,,,,,,,,,,,,,213.2762
1996-06-03,,,,,,,,,,,,,,,,,,,,213.2762
1996-06-04,,,,,,,,,,,,,,,,,,,,213.1237
1996-06-05,,,,,,,,,,,,,,,,,,,,213.4286
1996-06-06,,,,,,,,,,,,,,,,,,,,213.5811
1996-06-07,,,,,,,,,,,,,,,,,,,,213.5811
1996-06-10,,,,,,,,,,,,,,,,,,,,214.1909
1996-06-11,,,,,,,,,,,,,,,,,,,,213.5811
1996-06-12,,,,,,,,,,,,,,,,,,,,213.7335
1996-06-13,,,,,,,,,,,,,,,,,,,,221.0511
1996-06-14,,,,,,,,,,,,,,,,,,,,220.7462
1996-06-17,,,,,,,,,,,,,,,,,,,,213.5811
1996-06-18,,,,,,,,,,,,,,,,,,,,213.4286
1996-06-20,,,,,,,,,,,,,,,,,,,,213.4286
1996-06-21,,,,,,,,,,,,,,,,,,,,211.9041
1996-06-25,,,,,,,,,,,,,,,,,,,,211.9041
1996-06-27,,,,,,,,,,,,,,,,,,,,209.6174
1996-06-28,,,,,,,,,,,,,,,,,,,,213.2762
1996-07-02,,,,,,,,,,,,,,,,,,,,213.4286
1996-07-03,,,,,,,,,,,,,,,,,,,,213.4286
1996-07-08,,,,,,,,,,,,,,,,,,,,210.3796
1996-07-09,,,,,,,,,,,,,,,,,,,,205.8062
1996-07-10,,,,,,,,,,,,,,,,,,,,205.8062
1996-07-11,,,,,,,,,,,,,,,,,,,,207.3307
1996-07-12,,,,,,,,,,,,,,,,,,,,211.1419
1996-07-15,,,,,,,,,,,,,,,,,,,,213.4286
1996-07-16,,,,,,,,,,,,,,,,,,,,209.6174
1996-07-18,,,,,,,,,,,,,,,,,,,,209.6174
1996-07-22,,,,,,,,,,,,,,,,,,,,201.9949
1996-07-23,,,,,,,,,,,,,,,,,,,,198.1837
1996-07-25,,,,,,,,,,,,,,,,,,,,198.1837
1996-07-26,,,,,,,,,,,,,,,,,,,,190.5613
1996-07-30,,,,,,,,,,,,,,,,,,,,198.1837
1996-08-01,,,,,,,,,,,,,,,,,,,,190.7137
1996-08-02,,,,,,,,,,,,,,,,,,,,198.1837
1996-08-12,,,,,,,,,,,,,,,,,,,,190.5613
1996-08-14,,,,,,,,,,,,,,,,,,,,198.1837
1996-08-19,,,,,,,,,,,,,,,,,,,,211.1419
1996-08-21,,,,,,,,,,,,,,,,,,,,211.1419
1996-08-22,,,,,,,,,,,,,,,,,,,,211.1419
1996-09-02,,,,,,,,,,,,,,,,,,,,204.2817
1996-09-03,,,,,,,,,,,,,,,,,,,,204.1292
1996-09-04,,,,,,,,,,,,,,,,,,,,204.2817
1996-09-05,,,,,,,,,,,,,,,,,,,,199.7082
1996-09-09,,,,,,,,,,,,,,,,,,,,204.2817
1996-09-12,,,,,,,,,,,,,,,,,,,,194.3725
1996-09-13,,,,,,,,,,,,,,,,,,,,201.2327
1996-09-16,,,,,,,,,,,,,,,,,,,,187.6647
1996-09-17,,,,,,,,,,,,,,,,,,,,187.5123
1996-09-19,,,,,,,,,,,,,,,,,,,,183.7011
1996-09-20,,,,,,,,,,,,,,,,,,,,192.848
1996-09-23,,,,,,,,,,,,,,,,,,,,183.7011
1996-09-25,,,,,,,,,,,,,,,,,,,,183.0913
1996-09-26,,,,,,,,,,,,,,,,,,,,190.5613
1996-10-01,,,,,,,,,,,,,,,,,,,,183.0913
1996-10-02,,,,,,,,,,,,,,,,,,,,183.0913
1996-10-03,,,,,,,,,,,,,,,,,,,,182.6339
1996-10-07,,,,,,,,,,,,,,,,,,,,182.6339
1996-10-14,,,,,,,,,,,,,,,,,,,,149.7049
1996-10-16,,,,,,,,,,,,,,,,,,,,130.1915
1996-10-17,,,,,,,,,,,,,,,,,,,,129.8866
1996-10-18,,,,,,,,,,,,,,,,,,,,136.2894
1996-10-21,,,,,,,,,,,,,,,,,,,,150.0098
1996-10-22,,,,,,,,,,,,,,,,,,,,157.0225
1996-10-23,,,,,,,,,,,,,,,,,,,,157.0225
1996-10-24,,,,,,,,,,,,,,,,,,,,157.0225
1996-10-25,,,,,,,,,,,,,,,,,,,,160.0715
1996-10-28,,,,,,,,,,,,,,,,,,,,175.3164
1996-10-29,,,,,,,,,,,,,,,,,,,,175.3164
1996-10-30,,,,,,,,,,,,,,,,,,,,174.0968
1996-10-31,,,,,,,,,,,,,,,,,,,,167.6939
1996-11-04,,,,,,,,,,,,,,,,,,,,173.6394
1996-11-05,,,,,,,,,,,,,,,,,,,,173.7919
1996-11-06,,,,,,,,,,,,,,,,,,,,173.7919
1996-11-07,,,,,,,,,,,,,,,,,,,,167.6939
1996-11-08,,,,,,,,,,,,,,,,,,,,164.6449
1996-11-12,,,,,,,,,,,,,,,,,,,,164.6449
1996-11-13,,,,,,,,,,,,,,,,,,,,164.6449
1996-11-14,,,,,,,,,,,,,,,,,,,,161.596
1996-11-15,,,,,,,,,,,,,,,,,,,,161.596
1996-11-18,,,,,,,,,,,,,,,,,,,,161.596
1996-11-19,,,,,,,,,,,,,,,,,,,,161.2911
1996-11-20,,,,,,,,,,,,,,,,,,,,160.0715
1996-11-21,,,,,,,,,,,,,,,,,,,,160.0715
1996-11-22,,,,,,,,,,,,,,,,,,,,160.8337
1996-11-25,,,,,,,,,,,,,,,,,,,,161.596
1996-11-26,,,,,,,,,,,,,,,,,,,,157.1749
1996-11-27,,,,,,,,,,,,,,,,,,,,157.1749
1996-11-28,,,,,,,,,,,,,,,,,,,,157.0225
1996-11-29,,,,,,,,,,,,,,,,,,,,164.4925
1996-12-02,,,,,,,,,,,,,,,,,,,,164.6449
1996-12-03,,,,,,,,,,,,,,,,,,,,163.1204
1996-12-05,,,,,,,,,,,,,,,,,,,,157.7847
1996-12-09,,,,,,,,,,,,,,,,,,,,157.6323
1996-12-10,,,,,,,,,,,,,,,,,,,,157.7847
1996-12-11,,,,,,,,,,,,,,,,,,,,164.6449
1996-12-12,,,,,,,,,,,,,,,,,,,,161.596
1996-12-18,,,,,,,,,,,,,,,,,,,,159.3092
1996-12-19,,,,,,,,,,,,,,,,,,,,159.4617
1996-12-23,,,,,,,,,,,,,,,,,,,,159.3092
1996-12-24,,,,,,,,,,,,,,,,,,,,158.547
1996-12-26,,,,,,,,,,,,,,,,,,,,157.7847
1996-12-27,,,,,,,,,,,,,,,,,,,,160.0715
1996-12-30,,,,,,,,,,,,,,,,,,,,160.0715
1996-12-31,,,,,,,,,,,,,,,,,,,,164.6449
1997-01-03,,,,,,,,,,,,,,,,,,,,159.919
1997-01-07,,,,,,,,,,,,,,,,,,,,173.7919
1997-01-08,,,,,,,,,,,,,,,,,,,,167.6939
1997-01-09,,,,,,,,,,,,,,,,,,,,164.7974
1997-01-10,,,,,,,,,,,,,,,,,,,,164.9498
1997-01-13,,,,,,,,,,,,,,,,,,,,165.2547
1997-01-14,,,,,,,,,,,,,,,,,,,,164.6449
1997-01-15,,,,,,,,,,,,,,,,,,,,164.6449
1997-01-16,,,,,,,,,,,,,,,,,,,,163.1204
1997-01-17,,,,,,,,,,,,,,,,,,,,161.596
1997-01-20,,,,,,,,,,,,,,,,,,,,161.596
1997-01-21,,,,,,,,,,,,,,,,,,,,167.6939
1997-01-22,,,,,,,,,,,,,,,,,,,,167.6939
1997-01-23,,,,,,,,,,,,,,,,,,,,160.2239
1997-01-24,,,,,,,,,,,,,,,,,,,,160.8337
1997-01-27,,,,,,,,,,,,,,,,,,,,160.8337
1997-01-29,,,,,,,,,,,,,,,,,,,,167.5415
1997-01-30,,,,,,,,,,,,,,,,,,,,166.1694
1997-01-31,,,,,,,,,,,,,,,,,,,,166.1694
1997-02-03,,,,,,,,,,,,,,,,,,,,160.8337
1997-02-04,,,,,,,,,,,,,,,,,,,,160.8337
1997-02-05,,,,,,,,,,,,,,,,,,,,160.3764
1997-02-06,,,,,,,,,,,,,,,,,,,,160.3764
1997-02-07,,,,,,,,,,,,,,,,,,,,160.3764
1997-02-10,,,,,,,,,,,,,,,,,,,,160.0715
1997-02-11,,,,,,,,,,,,,,,,,,,,160.0715
1997-02-12,,,,,,,,,,,,,,,,,,,,161.596
1997-02-13,,,,,,,,,,,,,,,,,,,,160.3764
1997-02-14,,,,,,,,,,,,,,,,,,,,161.596
1997-02-17,,,,,,,,,,,,,,,,,,,,160.0715
1997-02-18,,,,,,,,,,,,,,,,,,,,160.3764
1997-02-19,,,,,,,,,,,,,,,,,,,,160.5288
1997-02-20,,,,,,,,,,,,,,,,,,,,160.0715
1997-02-21,,,,,,,,,,,,,,,,,,,,159.3092
1997-02-24,,,,,,,,,,,,,,,,,,,,158.547
1997-02-25,,,,,,,,,,,,,,,,,,,,158.547
1997-02-26,,,,,,,,,,,,,,,,,,,,157.7847
